ID	OPC	CUSPS
770	11.25	1
771	13.0	1
772	13.0	1
773	14.75	1
774	13.0	1
775	13.75	1
776	15.75	1
777	16.625	1
778	10.5	1
779	13.875	1
780	16.75	1
781	16.625	1
782	14.0	1
783	18.625	1
784	15.0	1
785	21.5	1
786	13.0	1
787	12.75	1
788	14.75	1
789	12.75	1
790	13.5	1
791	12.625	1
792	13.625	1
793	12.75	1
794	13.0	1
795	16.75	1
796	12.25	1
797	11.75	1
798	13.75	1
799	16.0	1
800	23.0	1
801	13.25	1
802	12.75	1
803	15.0	1
804	18.875	1
805	14.75	1
806	16.5	1
807	13.5	1
808	18.5	1
809	12.5	1
810	13.75	1
811	14.5	1
812	18.5	1
813	12.5	1
814	15.5	1
815	13.5	1
816	20.75	1
817	13.25	1
818	16.75	1
819	16.75	1
820	13.75	1
821	14.5	1
822	15.0	1
823	12.75	1
824	12.75	1
825	13.0	1
826	11.75	1
827	12.875	1
828	13.75	1
829	12.125	1
830	14.25	1
831	13.5	1
832	17.0	1
833	18.75	1
834	18.0	1
835	14.5	1
836	17.625	1
837	12.0	1
838	12.5	1
839	21.0	1
840	17.375	1
841	11.375	1
842	12.0	1
843	15.0	1
844	12.75	1
845	15.0	1
846	11.75	1
847	15.75	1
848	13.25	1
849	14.5	1
850	14.75	1
851	11.625	1
852	15.0	1
853	12.875	1
854	11.0	1
855	14.5	1
856	15.75	1
857	13.75	1
858	11.125	1
859	11.125	1
860	11.75	1
861	12.75	1
862	18.5	1
863	11.75	1
864	11.5	1
865	15.25	1
866	12.875	1
867	13.0	1
868	15.0	1
869	17.75	1
870	17.875	1
871	12.5	1
872	15.25	1
873	16.5	1
874	16.75	1
875	16.75	1
876	15.0	1
877	13.875	1
878	17.625	1
879	11.75	1
880	16.0	1
881	15.0	1
882	14.75	1
883	12.75	1
884	12.5	1
885	14.0	1
886	12.75	1
887	13.625	1
888	13.125	1
889	18.0	1
890	12.75	1
891	12.5	1
892	16.5	1
893	13.25	1
894	12.0	1
895	14.875	1
896	13.25	1
897	14.75	1
898	14.0	1
899	14.75	1
900	17.5	1
901	13.25	1
902	17.75	1
903	17.5	1
904	16.75	1
905	19.0	1
906	13.25	1
907	14.625	1
908	13.25	1
909	11.25	1
910	11.75	1
911	18.75	1
912	11.25	1
913	16.75	1
914	11.5	1
915	14.5	1
916	18.5	1
917	14.75	1
918	12.25	1
919	14.625	1
920	16.5	1
921	12.75	1
922	12.875	1
923	18.25	1
924	16.5	1
925	18.875	1
926	11.125	1
927	12.5	1
928	11.375	1
929	13.0	1
930	14.25	1
931	12.5	1
932	14.0	1
933	18.625	1
934	16.75	1
935	12.75	1
936	13.75	1
937	11.75	1
938	15.0	1
939	13.0	1
940	17.75	1
941	12.75	1
942	16.0	1
943	12.75	1
944	13.75	1
945	16.875	1
946	13.0	1
947	16.25	1
948	14.0	1
949	16.25	1
950	16.5	1
951	12.0	1
952	12.5	1
953	13.5	1
954	12.75	1
955	14.5	1
956	16.75	1
957	13.5	1
958	11.5	1
959	16.625	1
960	16.5	1
961	13.25	1
962	11.5	1
963	12.25	1
964	18.125	1
965	15.75	1
966	13.125	1
967	12.25	1
968	12.75	1
969	14.5	1
970	14.25	1
971	14.25	1
972	17.875	1
973	16.75	1
974	13.25	1
975	12.25	1
976	13.0	1
977	13.375	1
978	12.25	1
979	13.25	1
980	11.75	1
981	14.0	1
982	11.25	1
983	12.25	1
984	14.5	1
985	13.25	1
986	13.25	1
987	13.125	1
988	12.25	1
989	12.75	1
990	14.875	1
991	16.5	1
992	17.75	1
993	13.125	1
994	12.5	1
995	13.0	1
996	15.125	1
997	16.125	1
998	12.75	1
999	12.5	1
1000	18.0	1
1001	12.375	1
1002	16.625	1
1003	13.5	1
1004	16.75	1
1005	21.75	1
1006	12.25	1
1007	16.5	1
1008	12.5	1
1009	12.625	1
1010	13.5	1
1011	13.75	1
1012	14.75	1
1013	14.875	1
1014	11.75	1
1015	17.625	1
1016	12.75	1
1017	13.125	1
1018	13.25	1
1019	13.125	1
1020	13.75	1
1021	15.75	1
1022	11.75	1
1023	12.5	1
1024	17.75	1
1025	17.75	1
1026	15.0	1
1027	11.625	1
1028	14.625	1
1029	12.625	1
1030	13.5	1
1031	10.5	1
1032	17.25	1
1033	14.0	1
1034	13.375	1
1035	16.75	1
1036	14.0	1
1037	15.25	1
1038	12.25	1
1039	15.875	1
1040	18.875	1
1041	14.0	1
1042	13.0	1
1043	21.25	1
1044	12.625	1
1045	17.25	1
1046	13.125	1
1047	13.75	1
1048	12.625	1
1049	13.0	1
1050	16.625	1
1051	13.25	1
1052	17.25	1
1053	14.75	1
1054	13.25	1
1055	18.625	1
1056	11.75	1
1057	12.25	1
1058	15.0	1
1059	13.0	1
1060	11.25	1
1061	12.125	1
1062	13.25	1
1063	15.75	1
1064	17.0	1
1065	19.75	1
1066	12.0	1
1067	16.75	1
1068	12.5	1
1069	17.0	1
1070	14.5	1
1071	11.5	1
1072	14.75	1
1073	14.5	1
1074	12.125	1
1075	13.125	1
1076	12.25	1
1077	18.75	1
1078	12.75	1
1079	20.0	1
1080	14.5	1
1081	13.25	1
1082	19.0	1
1083	12.0	1
1084	13.5	1
1085	12.375	1
1086	13.0	1
1087	11.75	1
1088	16.5	1
1089	14.25	1
1090	15.5	1
1091	13.625	1
1092	16.5	1
1093	20.75	1
1094	12.5	1
1095	14.5	1
1096	18.5	1
1097	15.5	1
1098	12.0	1
1099	12.125	1
1100	13.75	1
1101	16.75	1
1102	11.5	1
1103	18.5	1
1104	17.625	1
1105	16.875	1
1106	12.25	1
1107	13.0	1
1108	13.5	1
1109	18.5	1
1110	14.75	1
1111	16.75	1
1112	16.5	1
1113	13.0	1
1114	15.75	1
1115	13.625	1
1116	13.625	1
1117	12.75	1
1118	14.875	1
1119	12.875	1
1120	14.5	1
1121	16.875	1
1122	13.375	1
1123	11.0	1
1124	18.75	1
1125	17.5	1
1126	17.75	1
1127	14.0	1
1128	13.75	1
1129	14.5	1
1130	13.75	1
1131	20.25	1
1132	12.5	1
1133	11.0	1
1134	12.75	1
1135	13.125	1
1136	21.75	1
1137	11.125	1
1138	11.75	1
1139	16.5	1
1140	12.25	1
1141	18.0	1
1142	19.5	1
1143	12.75	1
1144	12.625	1
1145	14.25	1
1146	13.125	1
1147	13.875	1
1148	15.25	1
1149	14.0	1
1150	17.25	1
1151	14.0	1
1152	17.0	1
1153	14.125	1
1154	13.25	1
1155	11.875	1
1156	14.5	1
1157	16.875	1
1158	16.5	1
1159	15.0	1
1160	20.25	1
1161	12.375	1
1162	13.0	1
1163	18.0	1
1164	11.25	1
1165	11.625	1
1166	12.625	1
1167	18.25	1
1168	15.0	1
1169	16.5	1
1170	15.5	1
1171	15.0	1
1172	12.25	1
1173	12.0	1
1174	13.5	1
1175	14.875	1
1176	11.5	1
1177	14.5	1
1178	15.25	1
1179	13.25	1
1180	15.125	1
1181	14.0	1
1182	13.875	1
1183	16.875	1
1184	22.0	1
1185	15.0	1
1186	18.75	1
1187	14.375	1
1188	13.75	1
1189	14.625	1
1190	12.25	1
1191	16.75	1
1192	32.5	1
1193	16.375	1
1194	13.0	1
1195	18.5	1
1196	16.625	1
1197	16.5	1
1198	14.5	1
1199	17.625	1
1200	13.0	1
1201	16.25	1
1202	12.75	1
1203	18.75	1
1204	17.75	1
1205	15.375	1
1206	13.5	1
1207	21.875	1
1208	12.0	1
1209	11.75	1
1210	15.75	1
1211	13.125	1
1212	14.5	1
1213	16.75	1
1214	16.125	1
1215	15.75	1
1216	15.0	1
1217	17.25	1
1218	13.0	1
1219	12.0	1
1220	12.75	1
1221	16.75	1
1222	17.125	1
1223	14.5	1
1224	12.75	1
1225	16.625	1
1226	16.75	1
1227	17.25	1
1228	12.875	1
1229	12.5	1
1230	13.0	1
1231	15.5	1
1232	17.0	1
1233	16.0	1
1234	14.5	1
1235	17.75	1
1236	12.75	1
1237	13.25	1
1238	17.75	1
1239	18.0	1
1240	17.5	1
1241	15.5	1
1242	11.25	1
1243	16.5	1
1244	17.75	1
1245	13.5	1
1246	16.5	1
1247	11.5	1
1248	13.75	1
1249	16.0	1
1250	16.75	1
1251	18.0	1
1252	15.75	1
1253	12.625	1
1254	12.0	1
1255	16.375	1
1256	12.75	1
1257	12.875	1
1258	17.0	1
1259	11.375	1
1260	14.25	1
1261	12.375	1
1262	12.25	1
1263	12.25	1
1264	14.0	1
1265	13.5	1
1266	12.25	1
1267	13.5	1
1268	18.0	1
1269	16.75	1
1270	17.625	1
1271	12.5	1
1272	14.5	1
1273	11.5	1
1274	13.5	1
1275	12.5	1
1276	18.5	1
1277	14.125	1
1278	14.5	1
1279	16.0	1
1280	17.75	1
1281	13.125	1
1282	12.25	1
1283	12.625	1
1284	13.125	1
1285	12.375	1
1286	14.0	1
1287	17.75	1
