Binary	UpDownNotation	n	GridSize	KC
001101100101	02112122021	12	12x12	20.756590
111100111010	03112131211	12	12x12	19.026874
111011000101	03300220302	12	12x12	22.486306
100101100011	02020221133	12	12x12	19.026874
100011010111	03111202120	12	12x12	22.486306
111111001110	03000221111	12	12x12	19.026874
001011111001	03111220002	12	12x12	20.756590
000010110010	02111131333	12	12x12	19.026874
011111001000	02003000211	12	12x12	22.486306
011001001111	00303130333	12	12x12	17.297158
001001000010	00211200033	12	12x12	22.486306
101000010101	02022131131	12	12x12	22.486306
011001101111	02022022003	12	12x12	17.297158
111000011101	00033121331	12	12x12	20.756590
011110011011	03311122203	12	12x12	20.756590
101000011000	02203020203	12	12x12	20.756590
000111000000	02002122112	12	12x12	24.216021
000010011010	00000333133	12	12x12	15.567442
000110101001	03300202122	12	12x12	20.756590
100110111011	02111311130	12	12x12	19.026874
111010010000	00222000221	12	12x12	15.567442
011111100100	02021212120	12	12x12	15.567442
011111101110	03131221113	12	12x12	20.756590
000000101110	03131300311	12	12x12	19.026874
111010101101	03300021213	12	12x12	20.756590
010000100100	00031111300	12	12x12	17.297158
001010100110	03111312121	12	12x12	19.026874
000011010001	02113333131	12	12x12	20.756590
001101000111	00030222131	12	12x12	19.026874
101010011000	02113130300	12	12x12	20.756590
000100010001	02033300203	12	12x12	19.026874
100011001111	02200313303	12	12x12	24.216021
010101011101	02122000313	12	12x12	22.486306
111100111001	02200313303	12	12x12	24.216021
101000000100	00330331331	12	12x12	17.297158
100000110110	03302222131	12	12x12	20.756590
101101010111	00212220200	12	12x12	19.026874
001110010000	02213121333	12	12x12	22.486306
111111101110	02030222022	12	12x12	19.026874
010100110111	02220030202	12	12x12	20.756590
000101111111	03111133302	12	12x12	20.756590
011001010110	02022212203	12	12x12	20.756590
010010001001	03022121313	12	12x12	20.756590
100101011000	02211222113	12	12x12	17.297158
000111000000	00311111200	12	12x12	17.297158
110010000100	00311121312	12	12x12	22.486306
010101110111	02120033000	12	12x12	22.486306
111100110000	03312131221	12	12x12	24.216021
000111010100	00221312120	12	12x12	20.756590
101111000110	00203022211	12	12x12	20.756590
100000011001	00022220330	12	12x12	19.026874
001000001000	03313122212	12	12x12	20.756590
000010011010	00221312131	12	12x12	20.756590
101100010010	00300212022	12	12x12	20.756590
011010011001	02211130311	12	12x12	20.756590
000101000100	00313121313	12	12x12	19.026874
111101101101	03113303303	12	12x12	20.756590
000001101011	03313133333	12	12x12	15.567442
011110111101	03022213113	12	12x12	20.756590
101111101110	00311312221	12	12x12	22.486306
011000000011	00003111303	12	12x12	19.026874
100010100101	02211111303	12	12x12	17.297158
011010010001	03131130002	12	12x12	20.756590
101110100000	03003131311	12	12x12	17.297158
001000111111	02220211331	12	12x12	22.486306
101011010110	03033130331	12	12x12	17.297158
101100100010	03030200313	12	12x12	20.756590
110111011100	00303111121	12	12x12	19.026874
010001011111	02212020030	12	12x12	24.216021
110011111100	02200211131	12	12x12	22.486306
101101000001	00030300212	12	12x12	20.756590
110001011111	03022112220	12	12x12	22.486306
100000001100	02112203022	12	12x12	24.216021
010110110001	03331131221	12	12x12	22.486306
100010111100	03130330021	12	12x12	25.945737
001111111110	03312131122	12	12x12	22.486306
101101101101	02122222120	12	12x12	20.756590
111010001100	00311121330	12	12x12	22.486306
001100111011	00333122131	12	12x12	22.486306
111001110011	03000222211	12	12x12	19.026874
111010001000	03130000030	12	12x12	20.756590
110001100101	03311330203	12	12x12	24.216021
010010011100	03000212022	12	12x12	22.486306
000001000101	03133112122	12	12x12	22.486306
000111011111	00311111111	12	12x12	13.837726
011110101111	02203031303	12	12x12	20.756590
100001001101	02112021131	12	12x12	22.486306
110101011111	03030303112	12	12x12	15.567442
110100001100	02113330021	12	12x12	20.756590
011001111100	00211120002	12	12x12	20.756590
000100010010	00000021121	12	12x12	17.297158
010000110110	02030200020	12	12x12	17.297158
101011110110	02200313330	12	12x12	22.486306
101011001110	00313302003	12	12x12	20.756590
101110000100	03033333121	12	12x12	19.026874
000001001101	00200030221	12	12x12	22.486306
100100111011	02022121311	12	12x12	20.756590
001110001111	02122200212	12	12x12	20.756590
111010011111	00313303033	12	12x12	19.026874
000101100001	02121113333	12	12x12	17.297158
111111101011	02112000200	12	12x12	22.486306
101010110111	02003313002	12	12x12	24.216021
101011010001	03133333130	12	12x12	20.756590
001000111010	03300221200	12	12x12	22.486306
011100111011	02022211303	12	12x12	20.756590
110100101101	02212203022	12	12x12	20.756590
111110101101	00002112112	12	12x12	17.297158
100111110011	00330303030	12	12x12	13.837726
010110101001	02020033113	12	12x12	20.756590
111000011000	00220022200	12	12x12	17.297158
000111110101	00333311113	12	12x12	15.567442
000110011000	00211211303	12	12x12	20.756590
000000000101	00222112112	12	12x12	19.026874
001000011000	00303300022	12	12x12	19.026874
010011000010	00333302222	12	12x12	17.297158
000110101011	02111303113	12	12x12	22.486306
011010100010	03112111130	12	12x12	22.486306
000010111100	03111303003	12	12x12	20.756590
110011100101	03113003300	12	12x12	22.486306
111011001011	00212203033	12	12x12	20.756590
111011001011	02003022111	12	12x12	22.486306
100011000110	03300002033	12	12x12	19.026874
100101111000	03331221211	12	12x12	19.026874
000010110100	03112202030	12	12x12	24.216021
000001100000	02200212131	12	12x12	20.756590
010110101011	03031330330	12	12x12	19.026874
011000100100	02022121313	12	12x12	20.756590
101001001111	00212020020	12	12x12	20.756590
110011011110	03331303111	12	12x12	20.756590
100111110110	02112212222	12	12x12	17.297158
010111010110	03312121311	12	12x12	19.026874
010000100110	00203020021	12	12x12	19.026874
001010111010	03022000331	12	12x12	20.756590
010100111010	02113311300	12	12x12	22.486306
011101000010	03131213300	12	12x12	20.756590
001010011000	02021200211	12	12x12	19.026874
000011000011	02200221222	12	12x12	17.297158
111001100110	00203300031	12	12x12	20.756590
010001010110	03131130002	12	12x12	20.756590
010010100111	00033020303	12	12x12	20.756590
110101110010	03311221222	12	12x12	19.026874
111111011100	00331211331	12	12x12	20.756590
011010111011	00331113000	12	12x12	19.026874
110100010100	02220330031	12	12x12	20.756590
111001001001	03111303002	12	12x12	20.756590
011101110111	03312131111	12	12x12	20.756590
011100011000	00302222211	12	12x12	17.297158
111101100001	00000021202	12	12x12	17.297158
101110110010	03130333131	12	12x12	19.026874
011101111100	03130022030	12	12x12	22.486306
010111101101	00302212112	12	12x12	22.486306
010010101110	03302200031	12	12x12	24.216021
111000110010	02220303313	12	12x12	22.486306
011110110111	03133330030	12	12x12	20.756590
100011110101	02112203002	12	12x12	25.945737
101100110010	02120021222	12	12x12	19.026874
110101001111	03313121220	12	12x12	20.756590
000110101011	00211113303	12	12x12	20.756590
101010111111	03000003113	12	12x12	20.756590
101001111011	00302221311	12	12x12	20.756590
111001001101	03000202033	12	12x12	20.756590
100010001111	00220303020	12	12x12	19.026874
111001100100	02203303033	12	12x12	19.026874
011100111111	03112222030	12	12x12	20.756590
100010011110	02221220220	12	12x12	19.026874
100100101110	00211131211	12	12x12	20.756590
011000111000	00022120203	12	12x12	20.756590
110000011010	03130313002	12	12x12	20.756590
000000101011	02202200030	12	12x12	20.756590
001000011001	00031133130	12	12x12	22.486306
101011010010	03022221202	12	12x12	22.486306
101001000010	00221311112	12	12x12	20.756590
001101000101	02212131333	12	12x12	19.026874
100100001111	03312133000	12	12x12	22.486306
001111011101	02202222212	12	12x12	19.026874
010110110011	00021111111	12	12x12	13.837726
100001100010	00222221111	12	12x12	13.837726
010111001101	03111213333	12	12x12	20.756590
110001011001	03133020031	12	12x12	24.216021
110110000000	02122113122	12	12x12	22.486306
111010010100	03312131112	12	12x12	22.486306
001111110100	02221213331	12	12x12	19.026874
011000000011	02120212131	12	12x12	20.756590
111011101010	00031113122	12	12x12	20.756590
011011101101	00311313122	12	12x12	20.756590
101000101011	03313130000	12	12x12	17.297158
011000111110	02021131330	12	12x12	22.486306
010101010001	02202202033	12	12x12	19.026874
111110110100	00203330031	12	12x12	20.756590
100110011001	03133003311	12	12x12	22.486306
111011011011	00033113003	12	12x12	19.026874
110100010000	02030021212	12	12x12	20.756590
101011101111	02020031313	12	12x12	19.026874
100101011101	00211222113	12	12x12	20.756590
001011101010	03031133333	12	12x12	17.297158
010111011110	03303033113	12	12x12	20.756590
001110111101	03131122211	12	12x12	20.756590
001011111000	02033331311	12	12x12	19.026874
011100000100	03112212021	12	12x12	25.945737
101000111001	00021220220	12	12x12	20.756590
011011001001	02003333112	12	12x12	20.756590
100111010001	02222020200	12	12x12	13.837726
100010111100	02030222111	12	12x12	20.756590
011000000000	03311300313	12	12x12	22.486306
000111000011	00311112211	12	12x12	20.756590
111110110110	03133112203	12	12x12	25.945737
110101111111	03030331212	12	12x12	19.026874
011010111010	02122000202	12	12x12	22.486306
001111111001	03302200000	12	12x12	19.026874
111110111101	02212022122	12	12x12	15.567442
010010011110	02030222200	12	12x12	19.026874
110101010101	00302203020	12	12x12	17.297158
111010110111	03130330303	12	12x12	20.756590
111001001000	02020212000	12	12x12	17.297158
000000010100	02220003302	12	12x12	20.756590
100010101010	03311333131	12	12x12	19.026874
000111110011	00311130031	12	12x12	19.026874
100001101011	02111130030	12	12x12	20.756590
000100111011	03302020033	12	12x12	19.026874
101011110000	03302221213	12	12x12	22.486306
001100111001	03133330203	12	12x12	22.486306
111000110101	00211222131	12	12x12	22.486306
010110000001	03020331111	12	12x12	20.756590
011101000101	02121131300	12	12x12	22.486306
011000110110	00033130002	12	12x12	19.026874
110111000011	00002111120	12	12x12	19.026874
000100100111	00311133331	12	12x12	19.026874
011001010010	00203303113	12	12x12	22.486306
100110110011	02033311122	12	12x12	19.026874
010001111101	02122030303	12	12x12	19.026874
000001001110	03111202212	12	12x12	24.216021
010011011100	02000221202	12	12x12	20.756590
100111011100	03111333022	12	12x12	22.486306
101001101011	03311131222	12	12x12	20.756590
101001011000	03031313302	12	12x12	19.026874
001100110000	02020333131	12	12x12	19.026874
001000010111	03300022112	12	12x12	20.756590
001100100000	00311303020	12	12x12	22.486306
001110100110	02112113033	12	12x12	20.756590
001110100000	02021202021	12	12x12	17.297158
011001110110	00200313113	12	12x12	20.756590
101111111010	03000021202	12	12x12	22.486306
111000001010	00302020031	12	12x12	19.026874
011001101001	00020203303	12	12x12	19.026874
101011000111	00313313121	12	12x12	22.486306
001101101101	02211122213	12	12x12	19.026874
011001100001	02020031303	12	12x12	22.486306
011111111100	03113121113	12	12x12	22.486306
010011000000	03111212133	12	12x12	20.756590
011100001111	03331303113	12	12x12	20.756590
011101110000	02030031111	12	12x12	20.756590
101001110110	02002112002	12	12x12	20.756590
000000101100	00212202113	12	12x12	20.756590
101101010110	00313003130	12	12x12	17.297158
101110001000	03030021220	12	12x12	22.486306
000001000111	02221311112	12	12x12	19.026874
000101000010	00303311111	12	12x12	15.567442
111110100110	03030000203	12	12x12	19.026874
100100100101	03111313313	12	12x12	20.756590
110000111000	00212000212	12	12x12	17.297158
110111100101	00202113121	12	12x12	20.756590
001011011110	03002211211	12	12x12	22.486306
001110001110	03111311212	12	12x12	20.756590
101101010101	00031130000	12	12x12	17.297158
110110010010	00033121330	12	12x12	22.486306
001110110110	00031131122	12	12x12	19.026874
100000010011	02212222133	12	12x12	19.026874
000110111000	03022122111	12	12x12	20.756590
101000010110	00222113113	12	12x12	19.026874
110001011001	03022122000	12	12x12	20.756590
101111000011	03003000303	12	12x12	17.297158
011011000011	02122203000	12	12x12	22.486306
110000101111	00022221111	12	12x12	13.837726
001011010011	00211133330	12	12x12	17.297158
000010110010	03311212020	12	12x12	20.756590
111011110110	00311111112	12	12x12	15.567442
111011010001	00211220021	12	12x12	20.756590
111110101111	02213133121	12	12x12	22.486306
011100111100	03112211220	12	12x12	20.756590
110000101001	02111312120	12	12x12	20.756590
100101001010	02222003331	12	12x12	17.297158
110010001111	03000021202	12	12x12	22.486306
101100100110	02003311300	12	12x12	24.216021
000000010001	02202112222	12	12x12	19.026874
000010111000	00203302221	12	12x12	20.756590
011100011100	02203331303	12	12x12	22.486306
000011001000	03000002111	12	12x12	19.026874
000011000010	00003130311	12	12x12	19.026874
011111100101	00333113112	12	12x12	19.026874
111000100000	02220021111	12	12x12	17.297158
000111111101	00003333003	12	12x12	15.567442
010100111110	00221131211	12	12x12	20.756590
011001100100	02122022122	12	12x12	17.297158
101100000100	00221222003	12	12x12	19.026874
111001011001	02120000000	12	12x12	15.567442
111000111011	03000211202	12	12x12	24.216021
000101010101	00031312111	12	12x12	19.026874
000110101000	03300030021	12	12x12	22.486306
101111111000	02021202202	12	12x12	17.297158
101010101110	02202113312	12	12x12	25.945737
110001101000	00203333303	12	12x12	19.026874
000000101100	03020033333	12	12x12	19.026874
100100010000	02222213113	12	12x12	19.026874
010111000111	00333331213	12	12x12	19.026874
010101100010	03000212221	12	12x12	22.486306
011111000100	03112113112	12	12x12	19.026874
100111101101	03112200003	12	12x12	20.756590
101011011101	03300033022	12	12x12	20.756590
100010011000	00000031303	12	12x12	17.297158
000101011101	03112133030	12	12x12	24.216021
110000010000	02200000311	12	12x12	19.026874
000111001000	02212120030	12	12x12	22.486306
001101010000	02030031111	12	12x12	20.756590
101000111011	02033312111	12	12x12	19.026874
101111010010	03130020020	12	12x12	20.756590
011001111000	03333000020	12	12x12	17.297158
000011111010	02220000003	12	12x12	13.837726
000001100001	02111212121	12	12x12	15.567442
101000010111	02112002200	12	12x12	22.486306
101001010010	00313121330	12	12x12	22.486306
010100110100	03022111313	12	12x12	20.756590
111100011111	03311112203	12	12x12	20.756590
010110110100	03300212021	12	12x12	24.216021
011110001000	02120030221	12	12x12	24.216021
101111010110	00221121211	12	12x12	19.026874
010110111100	03003331120	12	12x12	24.216021
010010110010	02213121313	12	12x12	19.026874
001010001011	02112220200	12	12x12	20.756590
000101100010	02030002221	12	12x12	20.756590
111100010101	02120222222	12	12x12	17.297158
101101101010	00211213131	12	12x12	20.756590
010110111100	00212203020	12	12x12	20.756590
000100111111	03000211222	12	12x12	22.486306
100000111000	00022213311	12	12x12	20.756590
000100000111	02113333002	12	12x12	20.756590
010011011000	02030021212	12	12x12	20.756590
010111100100	03022003130	12	12x12	22.486306
000001000000	02002200020	12	12x12	19.026874
000110011000	03112211120	12	12x12	20.756590
100110110010	02211121331	12	12x12	22.486306
011001111001	03113030021	12	12x12	24.216021
100111100011	03000220222	12	12x12	19.026874
100000011111	00000333002	12	12x12	15.567442
011101100100	03300302222	12	12x12	20.756590
001001100100	02222133131	12	12x12	19.026874
100011001100	03133302202	12	12x12	24.216021
000100000100	02030311300	12	12x12	22.486306
111011100101	03130020000	12	12x12	20.756590
100101011000	03130002213	12	12x12	24.216021
011101011110	03133303022	12	12x12	22.486306
010010101011	03113122021	12	12x12	24.216021
000101000111	00202220022	12	12x12	17.297158
110010011001	03033121311	12	12x12	22.486306
101101001010	03131222113	12	12x12	20.756590
011010001100	00302033302	12	12x12	19.026874
110111001011	03022213121	12	12x12	20.756590
001101111101	02203002003	12	12x12	22.486306
000001011100	00211122220	12	12x12	17.297158
100001101010	03022003302	12	12x12	20.756590
001111000110	00000311313	12	12x12	17.297158
111101001010	02222113331	12	12x12	17.297158
010101110101	02033130002	12	12x12	22.486306
101000111110	00200212213	12	12x12	20.756590
110111110011	03113000202	12	12x12	24.216021
010000111000	02002000031	12	12x12	19.026874
100011100110	02020330002	12	12x12	19.026874
000000001111	02112112002	12	12x12	20.756590
011100110000	00222203000	12	12x12	17.297158
000111010101	03022220030	12	12x12	19.026874
100100110001	03133121133	12	12x12	22.486306
000011111010	00302203330	12	12x12	20.756590
000100111000	02003000020	12	12x12	20.756590
110101110011	03031111303	12	12x12	17.297158
001010000111	02112202020	12	12x12	20.756590
101101111110	03002120030	12	12x12	24.216021
101011011011	03020330222	12	12x12	19.026874
000101010100	03000002122	12	12x12	19.026874
100111000110	03311222120	12	12x12	22.486306
110000001011	00333031111	12	12x12	17.297158
011110111000	02200211133	12	12x12	20.756590
111101100001	02112122203	12	12x12	22.486306
000101110111	03312133303	12	12x12	24.216021
010110101010	03112222222	12	12x12	15.567442
011011001010	03002222121	12	12x12	20.756590
001000001011	00222021211	12	12x12	17.297158
011001010101	00333302020	12	12x12	17.297158
011000101010	00221131330	12	12x12	22.486306
100001011000	00302030031	12	12x12	19.026874
110111010011	03033002120	12	12x12	24.216021
010101100101	00000203031	12	12x12	17.297158
110100011100	02211331330	12	12x12	20.756590
111011011100	00211133302	12	12x12	20.756590
100100100110	00021112200	12	12x12	19.026874
101011000111	00222111311	12	12x12	19.026874
010001011000	02200220203	12	12x12	19.026874
001101010110	02002000311	12	12x12	20.756590
101010100111	00311303313	12	12x12	20.756590
011110110110	00202212002	12	12x12	22.486306
001001000111	00031111220	12	12x12	19.026874
110100100100	03302021222	12	12x12	20.756590
101110111100	00330021221	12	12x12	24.216021
011010001010	03000030030	12	12x12	17.297158
101010110000	00303031300	12	12x12	15.567442
011100100001	00002112002	12	12x12	20.756590
010111000000	03003313311	12	12x12	20.756590
000001000001	03020331131	12	12x12	25.945737
011001110111	02021211333	12	12x12	19.026874
101010111000	00000003113	12	12x12	15.567442
010011110110	02120212120	12	12x12	19.026874
001111111110	02020031333	12	12x12	20.756590
011110110101	00022122131	12	12x12	19.026874
011111111101	03303000333	12	12x12	17.297158
001110001011	02030203002	12	12x12	17.297158
101000001010	02222133311	12	12x12	19.026874
001001010101	02212213112	12	12x12	20.756590
000101000110	02111113333	12	12x12	15.567442
000001111010	00333333331	12	12x12	12.108011
001110101001	00313112131	12	12x12	22.486306
111111000110	03302221211	12	12x12	20.756590
111100111001	02111333002	12	12x12	20.756590
100111001101	03131222203	12	12x12	20.756590
100111111000	00331211213	12	12x12	22.486306
110011110011	03031313121	12	12x12	17.297158
101100001101	00330311212	12	12x12	22.486306
100011001100	00200220330	12	12x12	20.756590
011010010010	00031133122	12	12x12	20.756590
110101100100	00033133020	12	12x12	20.756590
111111100110	00203022222	12	12x12	17.297158
110010001100	02003031303	12	12x12	20.756590
000101010010	00211120211	12	12x12	17.297158
011101000111	02021120003	12	12x12	20.756590
101001011101	03131133313	12	12x12	19.026874
101111000110	02113131330	12	12x12	20.756590
110100000001	00021122131	12	12x12	20.756590
110111010000	03020202003	12	12x12	17.297158
001010001000	02113130330	12	12x12	24.216021
010011010111	02121212133	12	12x12	15.567442
100000001010	02122133333	12	12x12	19.026874
010111110010	02002033302	12	12x12	20.756590
010010010000	02112020033	12	12x12	22.486306
000100111111	02113122131	12	12x12	22.486306
100100000001	00222221130	12	12x12	19.026874
100111010000	03033111121	12	12x12	20.756590
001011011111	03113000313	12	12x12	20.756590
010110001001	02111222020	12	12x12	20.756590
101001111100	02113130000	12	12x12	20.756590
001001011110	02200000030	12	12x12	17.297158
011011011011	00002213121	12	12x12	20.756590
011100010111	00222202211	12	12x12	17.297158
110110011011	03003111211	12	12x12	22.486306
101000011100	02002021131	12	12x12	24.216021
010110111000	03020202203	12	12x12	19.026874
010100111100	02113112022	12	12x12	20.756590
001011000001	03130022022	12	12x12	22.486306
111101100100	02033113303	12	12x12	24.216021
101001010000	00021222033	12	12x12	22.486306
000011111001	03022022131	12	12x12	20.756590
001000011110	03311111120	12	12x12	17.297158
001100100100	02120221312	12	12x12	24.216021
000001011011	00211213311	12	12x12	24.216021
111011111001	00200033303	12	12x12	20.756590
101010001101	02113122122	12	12x12	20.756590
100011101100	03131303112	12	12x12	20.756590
011110111010	00220221312	12	12x12	20.756590
001001001101	02203000211	12	12x12	22.486306
010110100110	00212211200	12	12x12	22.486306
111100010010	02202213111	12	12x12	20.756590
100101100100	00212121200	12	12x12	17.297158
110101100000	03330300203	12	12x12	20.756590
110110001011	02021111120	12	12x12	17.297158
011110001001	00300313121	12	12x12	19.026874
110000101010	00022200203	12	12x12	19.026874
111011001010	03020221221	12	12x12	20.756590
110101101001	03000222212	12	12x12	20.756590
001010100010	02113122112	12	12x12	19.026874
001111010011	03330020030	12	12x12	20.756590
001001001011	03313000203	12	12x12	24.216021
000111100000	00020211111	12	12x12	15.567442
111100001010	03133020002	12	12x12	22.486306
101010001101	03112200003	12	12x12	20.756590
100111010110	02113130003	12	12x12	22.486306
011101111000	00220220222	12	12x12	12.108011
101100011111	02222222113	12	12x12	13.837726
001010111001	03113000203	12	12x12	25.945737
101110101000	00030200333	12	12x12	17.297158
100111011100	00331130031	12	12x12	20.756590
010011110111	03022020303	12	12x12	19.026874
111110010101	00000333313	12	12x12	15.567442
110110010100	02030021200	12	12x12	20.756590
000101110111	02220302030	12	12x12	19.026874
001110001001	03130313003	12	12x12	20.756590
101000101000	00212021113	12	12x12	20.756590
001001100011	02003131111	12	12x12	20.756590
101000001010	02030031131	12	12x12	24.216021
011111011101	02022033303	12	12x12	20.756590
001010101111	02021120003	12	12x12	20.756590
100100111000	02120220220	12	12x12	19.026874
101010111111	00222203333	12	12x12	17.297158
000010011011	02121333000	12	12x12	19.026874
100011000010	00021121121	12	12x12	17.297158
101000111111	03311221221	12	12x12	20.756590
101100000100	00022022112	12	12x12	19.026874
101111111101	00030221202	12	12x12	22.486306
110100001101	03113122020	12	12x12	24.216021
100000011001	03330222003	12	12x12	20.756590
000101100001	03111111330	12	12x12	17.297158
000000010111	00333312120	12	12x12	19.026874
001100110111	03133033331	12	12x12	19.026874
011011101101	02220020002	12	12x12	17.297158
011010001100	02112111111	12	12x12	15.567442
001101100111	03133000330	12	12x12	22.486306
111001000000	00300311111	12	12x12	15.567442
000111111001	02203002003	12	12x12	22.486306
000010000010	00000211202	12	12x12	19.026874
101100111010	00200220020	12	12x12	17.297158
100001111000	03112220003	12	12x12	20.756590
010110011011	03130333122	12	12x12	22.486306
000001011101	00302002121	12	12x12	20.756590
100011111000	03020302033	12	12x12	15.567442
111001000001	02030202111	12	12x12	19.026874
001111100110	00222000211	12	12x12	19.026874
100001110011	03020300313	12	12x12	20.756590
011010110011	03313033131	12	12x12	17.297158
110010100101	02022200300	12	12x12	19.026874
101111100000	00212111221	12	12x12	20.756590
100010010001	03312121311	12	12x12	19.026874
001010010001	00222000313	12	12x12	20.756590
000111011111	02211331212	12	12x12	20.756590
100000011101	00022033022	12	12x12	20.756590
000101100110	02121312200	12	12x12	20.756590
110011101011	03130002202	12	12x12	24.216021
000111001110	03033303131	12	12x12	17.297158
111101101000	02113111121	12	12x12	22.486306
110000110100	03312133303	12	12x12	24.216021
100011100010	00031311303	12	12x12	20.756590
111011111101	00302030202	12	12x12	13.837726
111110111010	02021202113	12	12x12	19.026874
011101010011	00220203003	12	12x12	19.026874
101101011111	03000003303	12	12x12	19.026874
001000110011	02020211112	12	12x12	15.567442
000110010010	03112120212	12	12x12	20.756590
000010110100	02111303130	12	12x12	22.486306
011110111001	00313033033	12	12x12	17.297158
010010100110	02113300022	12	12x12	22.486306
011100001001	02030203033	12	12x12	15.567442
110001001111	00033313122	12	12x12	19.026874
010011010010	02122133121	12	12x12	22.486306
101010000000	03112113111	12	12x12	17.297158
101000011111	00211220302	12	12x12	24.216021
011111101110	03130330200	12	12x12	22.486306
000101000111	03022111120	12	12x12	22.486306
001001000111	02200021213	12	12x12	20.756590
111110101000	03113003131	12	12x12	22.486306
011011101001	03313130302	12	12x12	19.026874
111010011101	02003003111	12	12x12	20.756590
001101001011	02111311222	12	12x12	19.026874
100100110111	02211331122	12	12x12	22.486306
011011011100	02213122221	12	12x12	19.026874
010000011100	03303302003	12	12x12	20.756590
111001011001	02211131111	12	12x12	15.567442
001010100111	02112203002	12	12x12	25.945737
011010111100	00331313311	12	12x12	19.026874
010011101010	02221200222	12	12x12	17.297158
110101111001	00212213313	12	12x12	24.216021
100000100011	00000002020	12	12x12	12.108011
111011010110	03133331120	12	12x12	22.486306
100111000011	02200330313	12	12x12	24.216021
100100010011	02122113121	12	12x12	22.486306
010111010101	02112002003	12	12x12	20.756590
100110011111	03111113003	12	12x12	20.756590
011101111001	02021120212	12	12x12	17.297158
101101111010	00311131212	12	12x12	20.756590
100100110101	00303002212	12	12x12	20.756590
111100111000	00030020333	12	12x12	19.026874
110111010011	02120212203	12	12x12	20.756590
001111110010	02020211212	12	12x12	17.297158
101101010011	02200200220	12	12x12	17.297158
010110001000	00000300200	12	12x12	15.567442
011101001100	02222002030	12	12x12	20.756590
100000001001	02220031303	12	12x12	22.486306
101010101100	02030000002	12	12x12	17.297158
101011001011	02122131133	12	12x12	22.486306
001101110100	00212120202	12	12x12	17.297158
101101111110	03031130002	12	12x12	20.756590
010110011100	00313033031	12	12x12	20.756590
100001001110	02200331300	12	12x12	22.486306
000010011110	00202121313	12	12x12	17.297158
010000111110	03331120212	12	12x12	20.756590
000010000011	02221130311	12	12x12	20.756590
001011101000	00212022111	12	12x12	20.756590
110110000111	02200211211	12	12x12	19.026874
011100110000	03133033031	12	12x12	20.756590
001111001111	00331300202	12	12x12	22.486306
110101110011	03022033331	12	12x12	20.756590
001011000000	02022120030	12	12x12	24.216021
111010010001	02200020303	12	12x12	20.756590
011101011000	03112133113	12	12x12	19.026874
000010110100	00000220333	12	12x12	17.297158
110111001110	02113113312	12	12x12	22.486306
101001100100	02111221221	12	12x12	19.026874
110111011111	03133330031	12	12x12	20.756590
101010100111	00021211200	12	12x12	20.756590
000111111011	00003000333	12	12x12	13.837726
111011110011	02111303000	12	12x12	20.756590
011010011100	02203333111	12	12x12	19.026874
000100100110	02002111133	12	12x12	20.756590
001001110000	03311300333	12	12x12	20.756590
101110110111	00331131211	12	12x12	20.756590
100101010000	02221122131	12	12x12	20.756590
000000111100	03112131222	12	12x12	22.486306
001111101010	02002020302	12	12x12	20.756590
100100010110	02120203333	12	12x12	19.026874
111000100011	02120022212	12	12x12	20.756590
000001101001	00200212122	12	12x12	15.567442
100000000100	02222113333	12	12x12	15.567442
101011110011	00330033030	12	12x12	17.297158
001000000000	03313002222	12	12x12	20.756590
110111100000	00311111220	12	12x12	17.297158
101111100101	00330220211	12	12x12	24.216021
110010111000	03300202213	12	12x12	24.216021
011001001011	03333122113	12	12x12	20.756590
011011011101	03112200003	12	12x12	20.756590
011011000111	03131111133	12	12x12	17.297158
110101110000	03330220330	12	12x12	22.486306
000101101001	00021212111	12	12x12	15.567442
011100001001	03033333131	12	12x12	17.297158
111110100000	00003031130	12	12x12	19.026874
100011101111	03002122121	12	12x12	22.486306
000101100010	02212002222	12	12x12	19.026874
010111101111	02211221120	12	12x12	17.297158
111110101011	00330220220	12	12x12	20.756590
111110111101	03031121120	12	12x12	20.756590
100110010111	02022111111	12	12x12	15.567442
000111010001	00331300331	12	12x12	17.297158
111011101010	00203300021	12	12x12	19.026874
110011010100	00221312133	12	12x12	22.486306
101110001010	00031333002	12	12x12	20.756590
010001110111	03111112220	12	12x12	17.297158
111000101010	00333330203	12	12x12	19.026874
100100100011	03333130002	12	12x12	19.026874
100110101110	02022212120	12	12x12	19.026874
010010000100	02003330000	12	12x12	19.026874
010000001001	03303003311	12	12x12	20.756590
000000100000	00020330220	12	12x12	22.486306
011010010001	02111202030	12	12x12	22.486306
101100001100	02022113312	12	12x12	24.216021
100100011101	03031121222	12	12x12	20.756590
001010001110	02113300331	12	12x12	24.216021
100001001010	00002022211	12	12x12	17.297158
011011111011	03000221222	12	12x12	19.026874
001100111011	03313030021	12	12x12	24.216021
110010000011	02203302030	12	12x12	20.756590
110001110010	02121311121	12	12x12	20.756590
011001000111	00300212112	12	12x12	20.756590
010010010110	03133122212	12	12x12	22.486306
100100000111	03300022112	12	12x12	20.756590
101101100111	02121131330	12	12x12	22.486306
001100000010	03133020333	12	12x12	22.486306
110101110010	03130002203	12	12x12	24.216021
100001110010	03312131313	12	12x12	19.026874
101011001010	02120222131	12	12x12	22.486306
001101001111	02122120212	12	12x12	19.026874
101101001010	00313031122	12	12x12	22.486306
110101000111	02222003133	12	12x12	19.026874
111110101010	00022203330	12	12x12	19.026874
