Binary	UpDownNotation	n	GridSize	KC
0000000	031122	7	7x7	11.632331
1101001	002121	7	7x7	10.339850
0011100	031333	7	7x7	10.339850
1110100	002111	7	7x7	10.339850
1111111	033020	7	7x7	11.632331
1001100	022113	7	7x7	10.339850
1011001	003031	7	7x7	9.047369
0100001	020203	7	7x7	9.047369
0000000	030222	7	7x7	10.339850
1000101	033333	7	7x7	6.462406
0111101	000313	7	7x7	10.339850
0000001	022131	7	7x7	11.632331
1101111	002033	7	7x7	10.339850
1001110	000031	7	7x7	9.047369
0111010	022200	7	7x7	9.047369
1101010	020003	7	7x7	10.339850
1010001	031111	7	7x7	9.047369
0100000	021121	7	7x7	11.632331
0010011	003130	7	7x7	11.632331
0110010	022030	7	7x7	11.632331
0100110	002111	7	7x7	10.339850
0110111	022200	7	7x7	9.047369
0110101	002021	7	7x7	9.047369
0011100	002211	7	7x7	10.339850
0110110	000311	7	7x7	10.339850
0010110	022003	7	7x7	10.339850
1101111	030200	7	7x7	10.339850
0011001	000212	7	7x7	10.339850
0000001	031122	7	7x7	11.632331
0111001	031313	7	7x7	9.047369
1101100	022131	7	7x7	11.632331
0001111	030021	7	7x7	12.924813
1101001	031303	7	7x7	11.632331
0111001	033111	7	7x7	9.047369
1100101	031112	7	7x7	10.339850
0111010	022213	7	7x7	10.339850
0100111	003022	7	7x7	10.339850
0000110	020331	7	7x7	11.632331
1001010	000000	7	7x7	2.584963
0011111	002212	7	7x7	11.632331
1011110	031121	7	7x7	12.924813
1000010	031113	7	7x7	10.339850
1100011	030302	7	7x7	9.047369
1010100	031313	7	7x7	9.047369
0010110	020331	7	7x7	11.632331
1100100	002221	7	7x7	9.047369
0011010	003113	7	7x7	11.632331
0000100	022222	7	7x7	6.462406
1110100	022022	7	7x7	9.047369
0011011	031121	7	7x7	12.924813
1001001	020221	7	7x7	10.339850
0011011	000003	7	7x7	6.462406
0110001	000211	7	7x7	10.339850
0011111	003330	7	7x7	9.047369
1111000	022111	7	7x7	9.047369
0000110	031300	7	7x7	11.632331
1000101	003000	7	7x7	7.754888
1010111	022131	7	7x7	11.632331
0000111	031303	7	7x7	11.632331
0010001	003130	7	7x7	11.632331
0111111	021211	7	7x7	9.047369
0111100	030022	7	7x7	11.632331
0110010	003033	7	7x7	7.754888
0000010	020033	7	7x7	11.632331
1100010	031113	7	7x7	10.339850
0001011	021220	7	7x7	11.632331
1100011	002213	7	7x7	11.632331
0110111	021200	7	7x7	11.632331
0011010	031330	7	7x7	11.632331
0000001	022030	7	7x7	11.632331
1000110	000311	7	7x7	10.339850
1111110	021200	7	7x7	11.632331
0001110	022111	7	7x7	9.047369
0110100	031333	7	7x7	10.339850
0010110	003111	7	7x7	10.339850
0010001	022131	7	7x7	11.632331
0110011	021211	7	7x7	9.047369
1110010	003113	7	7x7	11.632331
1101101	000330	7	7x7	9.047369
1010000	022131	7	7x7	11.632331
0111011	033020	7	7x7	11.632331
1000011	003312	7	7x7	11.632331
1111001	000211	7	7x7	10.339850
1010011	033111	7	7x7	9.047369
0001001	022131	7	7x7	11.632331
1111110	022202	7	7x7	10.339850
0001100	003030	7	7x7	7.754888
0110100	002221	7	7x7	9.047369
1110111	022211	7	7x7	9.047369
0010111	021133	7	7x7	11.632331
0001001	030002	7	7x7	10.339850
1110100	003113	7	7x7	11.632331
0100011	002112	7	7x7	11.632331
1101010	000211	7	7x7	10.339850
1000011	022131	7	7x7	11.632331
0110100	021202	7	7x7	11.632331
1000101	030002	7	7x7	10.339850
1010110	033111	7	7x7	9.047369
0011010	031300	7	7x7	11.632331
1111010	030200	7	7x7	10.339850
0000100	031112	7	7x7	10.339850
0110110	021121	7	7x7	11.632331
0000010	022120	7	7x7	11.632331
1011010	033133	7	7x7	9.047369
1100011	033312	7	7x7	10.339850
1100010	033113	7	7x7	10.339850
1010111	031331	7	7x7	11.632331
0101011	021221	7	7x7	11.632331
1101001	021220	7	7x7	11.632331
1101111	021202	7	7x7	11.632331
0110011	002112	7	7x7	11.632331
1100100	000220	7	7x7	9.047369
0000111	030021	7	7x7	12.924813
0011010	033331	7	7x7	7.754888
1100100	031121	7	7x7	12.924813
1011111	022221	7	7x7	7.754888
1111011	002111	7	7x7	10.339850
1110011	002221	7	7x7	9.047369
1011101	033112	7	7x7	10.339850
0101101	030313	7	7x7	10.339850
0001110	022211	7	7x7	9.047369
0000000	031112	7	7x7	10.339850
0100111	003300	7	7x7	10.339850
1101010	033000	7	7x7	9.047369
0000000	003020	7	7x7	10.339850
0101110	021113	7	7x7	10.339850
1110111	033121	7	7x7	11.632331
0111100	021120	7	7x7	12.924813
0111101	002021	7	7x7	9.047369
1101101	030300	7	7x7	7.754888
0101100	000331	7	7x7	9.047369
0111011	031133	7	7x7	11.632331
0001011	022212	7	7x7	10.339850
0100011	000020	7	7x7	9.047369
1101110	022033	7	7x7	11.632331
1010011	002111	7	7x7	10.339850
0111000	020211	7	7x7	10.339850
1101001	031312	7	7x7	10.339850
1010010	022131	7	7x7	11.632331
1111110	031331	7	7x7	11.632331
0100111	021202	7	7x7	11.632331
1011000	031133	7	7x7	11.632331
0010100	030222	7	7x7	10.339850
0110111	002003	7	7x7	9.047369
0101101	000221	7	7x7	9.047369
0000010	033302	7	7x7	10.339850
1001011	030002	7	7x7	10.339850
0000010	031330	7	7x7	11.632331
0010111	021213	7	7x7	10.339850
1100111	031311	7	7x7	9.047369
0111001	033313	7	7x7	10.339850
1101001	000021	7	7x7	9.047369
0101000	030200	7	7x7	10.339850
1110100	022030	7	7x7	11.632331
0111001	021133	7	7x7	11.632331
0001001	031131	7	7x7	11.632331
1101101	031121	7	7x7	12.924813
1001000	031333	7	7x7	10.339850
1010001	030311	7	7x7	10.339850
1111111	031130	7	7x7	12.924813
1001101	022113	7	7x7	10.339850
0100100	002033	7	7x7	10.339850
0110001	031121	7	7x7	12.924813
0100010	031121	7	7x7	12.924813
0010010	033131	7	7x7	10.339850
1010101	021131	7	7x7	12.924813
0011001	021212	7	7x7	9.047369
1101101	021120	7	7x7	12.924813
0100000	020211	7	7x7	10.339850
0001010	000313	7	7x7	10.339850
1001110	022213	7	7x7	10.339850
0000101	022131	7	7x7	11.632331
0000001	031303	7	7x7	11.632331
0101100	000331	7	7x7	9.047369
1000101	031300	7	7x7	11.632331
1110100	003133	7	7x7	10.339850
0101110	033130	7	7x7	11.632331
1110100	002202	7	7x7	10.339850
0111100	030222	7	7x7	10.339850
0011101	003313	7	7x7	11.632331
1011100	031313	7	7x7	9.047369
0001000	033313	7	7x7	10.339850
0110100	022213	7	7x7	10.339850
1111110	000211	7	7x7	10.339850
0010010	031122	7	7x7	11.632331
1101101	022222	7	7x7	6.462406
1110011	020212	7	7x7	10.339850
0111100	020302	7	7x7	11.632331
0100100	021200	7	7x7	11.632331
0011110	031300	7	7x7	11.632331
0110011	030202	7	7x7	10.339850
0011010	033133	7	7x7	9.047369
0100111	002212	7	7x7	11.632331
1000011	002221	7	7x7	9.047369
1001101	002120	7	7x7	11.632331
0100001	003333	7	7x7	7.754888
0000011	000311	7	7x7	10.339850
1001110	033111	7	7x7	9.047369
1101100	033333	7	7x7	6.462406
0000001	033111	7	7x7	9.047369
0000000	031111	7	7x7	9.047369
1111101	031300	7	7x7	11.632331
0111000	000033	7	7x7	7.754888
0011111	021113	7	7x7	10.339850
1111010	033022	7	7x7	11.632331
1110100	003130	7	7x7	11.632331
0101011	031131	7	7x7	11.632331
1100011	030330	7	7x7	10.339850
0111110	002003	7	7x7	9.047369
1000100	031121	7	7x7	12.924813
0100100	021222	7	7x7	10.339850
0001110	000211	7	7x7	10.339850
0110111	021121	7	7x7	11.632331
0011110	003020	7	7x7	10.339850
0001011	002112	7	7x7	11.632331
0110110	020022	7	7x7	10.339850
0000010	000031	7	7x7	9.047369
1010100	021133	7	7x7	11.632331
1101001	020031	7	7x7	12.924813
1001011	000200	7	7x7	7.754888
0001101	022121	7	7x7	10.339850
1011000	020031	7	7x7	12.924813
0011001	020030	7	7x7	12.924813
1111111	020300	7	7x7	10.339850
1001000	030000	7	7x7	9.047369
0010100	031130	7	7x7	12.924813
0011100	021200	7	7x7	11.632331
1101101	000311	7	7x7	10.339850
1010100	031300	7	7x7	11.632331
1111101	021202	7	7x7	11.632331
0001111	003311	7	7x7	10.339850
0100111	031312	7	7x7	10.339850
0011000	020221	7	7x7	10.339850
0110110	000030	7	7x7	9.047369
0111100	003331	7	7x7	9.047369
1111000	002211	7	7x7	10.339850
0101010	030311	7	7x7	10.339850
1001100	003330	7	7x7	9.047369
0010111	003000	7	7x7	7.754888
0110110	021111	7	7x7	9.047369
1101100	002213	7	7x7	11.632331
0000101	002120	7	7x7	11.632331
1001111	021113	7	7x7	10.339850
1101110	031303	7	7x7	11.632331
0010101	002212	7	7x7	11.632331
0100001	033112	7	7x7	10.339850
1101010	003113	7	7x7	11.632331
0110011	022120	7	7x7	11.632331
0111001	022000	7	7x7	9.047369
0100111	031122	7	7x7	11.632331
0001000	033020	7	7x7	11.632331
1101100	000212	7	7x7	10.339850
1101001	030002	7	7x7	10.339850
0101000	000003	7	7x7	6.462406
0001000	030021	7	7x7	12.924813
0111111	020033	7	7x7	11.632331
1100110	031303	7	7x7	11.632331
0110100	022122	7	7x7	9.047369
0100010	033133	7	7x7	9.047369
1111010	021113	7	7x7	10.339850
1000000	002002	7	7x7	9.047369
0011100	033121	7	7x7	11.632331
1010001	022212	7	7x7	10.339850
0111101	000221	7	7x7	9.047369
1000000	022202	7	7x7	10.339850
1111110	003130	7	7x7	11.632331
1001010	030311	7	7x7	10.339850
1010001	022111	7	7x7	9.047369
0000001	000221	7	7x7	9.047369
1011101	030002	7	7x7	10.339850
0000001	003133	7	7x7	10.339850
1110001	002112	7	7x7	11.632331
1101000	020220	7	7x7	10.339850
1100110	002112	7	7x7	11.632331
1010001	000311	7	7x7	10.339850
0000111	022000	7	7x7	9.047369
0101010	030221	7	7x7	11.632331
0100101	033020	7	7x7	11.632331
1000011	000200	7	7x7	7.754888
0110101	022211	7	7x7	9.047369
0110001	031112	7	7x7	10.339850
1001111	000021	7	7x7	9.047369
1101011	022113	7	7x7	10.339850
1010010	002000	7	7x7	7.754888
0101010	020003	7	7x7	10.339850
1011011	000021	7	7x7	9.047369
0011100	033311	7	7x7	9.047369
0111111	000311	7	7x7	10.339850
1000111	002000	7	7x7	7.754888
1101011	033111	7	7x7	9.047369
0101100	021113	7	7x7	10.339850
1110010	020200	7	7x7	7.754888
0011011	030313	7	7x7	10.339850
0111000	031121	7	7x7	12.924813
0011001	030303	7	7x7	7.754888
1111110	002120	7	7x7	11.632331
0100110	002002	7	7x7	9.047369
0000000	000033	7	7x7	7.754888
0100000	022000	7	7x7	9.047369
1011100	031121	7	7x7	12.924813
0011011	033031	7	7x7	11.632331
1011011	021133	7	7x7	11.632331
0111110	021113	7	7x7	10.339850
0110110	033333	7	7x7	6.462406
1101010	033303	7	7x7	10.339850
1110100	031300	7	7x7	11.632331
1011101	021113	7	7x7	10.339850
0110111	030020	7	7x7	12.924813
1111101	033331	7	7x7	7.754888
1101000	031330	7	7x7	11.632331
0101111	031131	7	7x7	11.632331
1000101	003111	7	7x7	10.339850
0100101	031112	7	7x7	10.339850
0110011	022222	7	7x7	6.462406
0110000	031331	7	7x7	11.632331
0000110	021112	7	7x7	10.339850
0100010	000002	7	7x7	6.462406
0010100	003130	7	7x7	11.632331
0010001	000003	7	7x7	6.462406
0001110	002111	7	7x7	10.339850
0111111	020020	7	7x7	10.339850
0001010	030203	7	7x7	11.632331
0111001	030221	7	7x7	11.632331
0100000	031133	7	7x7	11.632331
1001010	022003	7	7x7	10.339850
0010100	022120	7	7x7	11.632331
0100011	033033	7	7x7	9.047369
1110110	002021	7	7x7	9.047369
1000001	020333	7	7x7	10.339850
0100001	033133	7	7x7	9.047369
0110000	021112	7	7x7	10.339850
0111000	020211	7	7x7	10.339850
1101001	003030	7	7x7	7.754888
1010111	003312	7	7x7	11.632331
1011010	021113	7	7x7	10.339850
1000010	003312	7	7x7	11.632331
1001101	031121	7	7x7	12.924813
1010010	030313	7	7x7	10.339850
1110010	031122	7	7x7	11.632331
0100101	022203	7	7x7	10.339850
1010000	003002	7	7x7	9.047369
1111001	022111	7	7x7	9.047369
1000100	000021	7	7x7	9.047369
0100100	031122	7	7x7	11.632331
0101000	020330	7	7x7	11.632331
1011101	000021	7	7x7	9.047369
0111010	003000	7	7x7	7.754888
1001001	021202	7	7x7	11.632331
0111110	030220	7	7x7	11.632331
1100000	031111	7	7x7	9.047369
0111011	000212	7	7x7	10.339850
0110111	003333	7	7x7	7.754888
1111100	021121	7	7x7	11.632331
0011110	031333	7	7x7	10.339850
1000010	000311	7	7x7	10.339850
1001111	033131	7	7x7	10.339850
0001011	031300	7	7x7	11.632331
1111010	003313	7	7x7	11.632331
1000000	030331	7	7x7	10.339850
1000000	000313	7	7x7	10.339850
0111010	021122	7	7x7	11.632331
1100001	033131	7	7x7	10.339850
1100110	020300	7	7x7	10.339850
0011111	031130	7	7x7	12.924813
0010110	002112	7	7x7	11.632331
0110000	030303	7	7x7	7.754888
0111001	030021	7	7x7	12.924813
1100011	030003	7	7x7	10.339850
1101111	021202	7	7x7	11.632331
1001101	031303	7	7x7	11.632331
1001010	022030	7	7x7	11.632331
0010001	030331	7	7x7	10.339850
0010010	021131	7	7x7	12.924813
1101011	022122	7	7x7	9.047369
1100010	003111	7	7x7	10.339850
1000000	031331	7	7x7	11.632331
1001001	000031	7	7x7	9.047369
1111001	031300	7	7x7	11.632331
1101100	031333	7	7x7	10.339850
0110000	022221	7	7x7	7.754888
1001011	020331	7	7x7	11.632331
0111010	030313	7	7x7	10.339850
1111100	003020	7	7x7	10.339850
0111001	033331	7	7x7	7.754888
1001001	003113	7	7x7	11.632331
1111000	021200	7	7x7	11.632331
1101000	031311	7	7x7	9.047369
0001101	033121	7	7x7	11.632331
0000110	020020	7	7x7	10.339850
0000101	022113	7	7x7	10.339850
1111100	030203	7	7x7	11.632331
0001000	000302	7	7x7	10.339850
1010011	000212	7	7x7	10.339850
0101111	022030	7	7x7	11.632331
0101000	021113	7	7x7	10.339850
1011101	033333	7	7x7	6.462406
1011110	021133	7	7x7	11.632331
1101000	003131	7	7x7	10.339850
0111011	030220	7	7x7	11.632331
1101011	033313	7	7x7	10.339850
0100111	021213	7	7x7	10.339850
0001110	002211	7	7x7	10.339850
1111110	021111	7	7x7	9.047369
0111101	002111	7	7x7	10.339850
1010000	000002	7	7x7	6.462406
1111011	033112	7	7x7	10.339850
0010000	033022	7	7x7	11.632331
0011110	003131	7	7x7	10.339850
1100011	030222	7	7x7	10.339850
1100000	031122	7	7x7	11.632331
0110010	031122	7	7x7	11.632331
1111010	022112	7	7x7	10.339850
0001010	033003	7	7x7	10.339850
1001100	002111	7	7x7	10.339850
1000110	020021	7	7x7	11.632331
0001110	033312	7	7x7	10.339850
0010010	000021	7	7x7	9.047369
1101000	031312	7	7x7	10.339850
0100110	000002	7	7x7	6.462406
0101011	022112	7	7x7	10.339850
1011100	003333	7	7x7	7.754888
0011111	021200	7	7x7	11.632331
1100101	030221	7	7x7	11.632331
0011100	030033	7	7x7	10.339850
0110011	000313	7	7x7	10.339850
1001000	022122	7	7x7	9.047369
0001000	021131	7	7x7	12.924813
1110111	002120	7	7x7	11.632331
1111111	002221	7	7x7	9.047369
0010010	031331	7	7x7	11.632331
1001110	000330	7	7x7	9.047369
1010110	031112	7	7x7	10.339850
0100111	021133	7	7x7	11.632331
1111101	033130	7	7x7	11.632331
0100010	003113	7	7x7	11.632331
0111110	022111	7	7x7	9.047369
0010011	002003	7	7x7	9.047369
0110010	030003	7	7x7	10.339850
0101101	030313	7	7x7	10.339850
1001110	033303	7	7x7	10.339850
1001010	031122	7	7x7	11.632331
0010100	000313	7	7x7	10.339850
1011001	033002	7	7x7	10.339850
0001000	002202	7	7x7	10.339850
0100011	022212	7	7x7	10.339850
0100001	021220	7	7x7	11.632331
0100000	020002	7	7x7	10.339850
1111101	030221	7	7x7	11.632331
1000010	030313	7	7x7	10.339850
1100111	020211	7	7x7	10.339850
1001000	022120	7	7x7	11.632331
0100110	030033	7	7x7	10.339850
1100110	003002	7	7x7	9.047369
0100101	021133	7	7x7	11.632331
1111000	021200	7	7x7	11.632331
0011001	000022	7	7x7	7.754888
1101101	002111	7	7x7	10.339850
0101010	020211	7	7x7	10.339850
1000111	003313	7	7x7	11.632331
0010001	022131	7	7x7	11.632331
1100101	022213	7	7x7	10.339850
1111010	003113	7	7x7	11.632331
0011011	000203	7	7x7	10.339850
0010010	021131	7	7x7	12.924813
1001001	021133	7	7x7	11.632331
0100100	022131	7	7x7	11.632331
0011100	033112	7	7x7	10.339850
1110101	021202	7	7x7	11.632331
0001111	031131	7	7x7	11.632331
0111110	000211	7	7x7	10.339850
0110010	000203	7	7x7	10.339850
1101110	033121	7	7x7	11.632331
1000100	030313	7	7x7	10.339850
0011111	020333	7	7x7	10.339850
1110100	003303	7	7x7	10.339850
0001000	000303	7	7x7	9.047369
1011110	021121	7	7x7	11.632331
0111010	003313	7	7x7	11.632331
1111001	002112	7	7x7	11.632331
0100101	021213	7	7x7	10.339850
0110100	021220	7	7x7	11.632331
1110000	031300	7	7x7	11.632331
1110111	020333	7	7x7	10.339850
1011011	000311	7	7x7	10.339850
0011101	003022	7	7x7	10.339850
0000111	030021	7	7x7	12.924813
0011010	020300	7	7x7	10.339850
1011110	031121	7	7x7	12.924813
1001111	020002	7	7x7	10.339850
1111001	030222	7	7x7	10.339850
0101001	003131	7	7x7	10.339850
1000011	003031	7	7x7	9.047369
0101001	021121	7	7x7	11.632331
1110101	031122	7	7x7	11.632331
0000010	033311	7	7x7	9.047369
1011011	003111	7	7x7	10.339850
0000101	031122	7	7x7	11.632331
0010101	033002	7	7x7	10.339850
0000001	033121	7	7x7	11.632331
1101111	030331	7	7x7	10.339850
1110010	000221	7	7x7	9.047369
0101111	002120	7	7x7	11.632331
1001111	002020	7	7x7	7.754888
1110010	021113	7	7x7	10.339850
0000000	021131	7	7x7	12.924813
1101111	030313	7	7x7	10.339850
0111101	021113	7	7x7	10.339850
0111101	020202	7	7x7	7.754888
1000000	000311	7	7x7	10.339850
1001111	022131	7	7x7	11.632331
1100101	021120	7	7x7	12.924813
0011111	033313	7	7x7	10.339850
0110001	033000	7	7x7	9.047369
0111011	031303	7	7x7	11.632331
0111010	000033	7	7x7	7.754888
1010100	000202	7	7x7	9.047369
0011111	031112	7	7x7	10.339850
0101111	021131	7	7x7	12.924813
0110001	003111	7	7x7	10.339850
0000100	002111	7	7x7	10.339850
1011000	022113	7	7x7	10.339850
1011100	020303	7	7x7	10.339850
1010001	031111	7	7x7	9.047369
1010010	033022	7	7x7	11.632331
0010011	020302	7	7x7	11.632331
1001000	031303	7	7x7	11.632331
0001110	022221	7	7x7	7.754888
0101001	000311	7	7x7	10.339850
1010110	021111	7	7x7	9.047369
0001101	021213	7	7x7	10.339850
1010110	000031	7	7x7	9.047369
1110101	020303	7	7x7	10.339850
0000001	000221	7	7x7	9.047369
1100111	021120	7	7x7	12.924813
1100101	033331	7	7x7	7.754888
0101100	022120	7	7x7	11.632331
1001001	033313	7	7x7	10.339850
1001001	002120	7	7x7	11.632331
1011111	022131	7	7x7	11.632331
1100110	031122	7	7x7	11.632331
0100001	000211	7	7x7	10.339850
1011011	030203	7	7x7	11.632331
1000000	031303	7	7x7	11.632331
1001101	030030	7	7x7	10.339850
0011101	021122	7	7x7	11.632331
0100110	022120	7	7x7	11.632331
0101010	030022	7	7x7	11.632331
1111001	002221	7	7x7	9.047369
0101000	021221	7	7x7	11.632331
1001100	021202	7	7x7	11.632331
1110010	003312	7	7x7	11.632331
0101010	022131	7	7x7	11.632331
1110011	020202	7	7x7	7.754888
0101100	022030	7	7x7	11.632331
0011010	021120	7	7x7	12.924813
1111101	030222	7	7x7	10.339850
1101010	030302	7	7x7	9.047369
1111110	031303	7	7x7	11.632331
1100101	020330	7	7x7	11.632331
0000110	002212	7	7x7	11.632331
0001101	031122	7	7x7	11.632331
0001000	021121	7	7x7	11.632331
1100110	021200	7	7x7	11.632331
0111110	031122	7	7x7	11.632331
1101110	021120	7	7x7	12.924813
0101110	003033	7	7x7	7.754888
1001011	022002	7	7x7	10.339850
0110011	021131	7	7x7	12.924813
0111001	033121	7	7x7	11.632331
1111111	033313	7	7x7	10.339850
1011000	000003	7	7x7	6.462406
0111010	003113	7	7x7	11.632331
1100011	030221	7	7x7	11.632331
1001111	030203	7	7x7	11.632331
0111100	021222	7	7x7	10.339850
1010101	031113	7	7x7	10.339850
0011010	022111	7	7x7	9.047369
1110110	021131	7	7x7	12.924813
0010001	002000	7	7x7	7.754888
0011010	003022	7	7x7	10.339850
0001001	020212	7	7x7	10.339850
1101011	002033	7	7x7	10.339850
0010000	022131	7	7x7	11.632331
0001111	000313	7	7x7	10.339850
0001010	022221	7	7x7	7.754888
1001000	033111	7	7x7	9.047369
1011111	021112	7	7x7	10.339850
0011111	031113	7	7x7	10.339850
1111011	031133	7	7x7	11.632331
0110110	003020	7	7x7	10.339850
1011011	003302	7	7x7	11.632331
1110001	020022	7	7x7	10.339850
1111001	002120	7	7x7	11.632331
1001001	000002	7	7x7	6.462406
1010111	021220	7	7x7	11.632331
1100010	021121	7	7x7	11.632331
1100111	031122	7	7x7	11.632331
0101111	002021	7	7x7	9.047369
0010001	000003	7	7x7	6.462406
0011011	030303	7	7x7	7.754888
0000111	022120	7	7x7	11.632331
1111001	022113	7	7x7	10.339850
1100001	020203	7	7x7	9.047369
0000110	000212	7	7x7	10.339850
1000010	002120	7	7x7	11.632331
1001000	000221	7	7x7	9.047369
0111001	002021	7	7x7	9.047369
1011000	020300	7	7x7	10.339850
0100101	020211	7	7x7	10.339850
1001111	000220	7	7x7	9.047369
1001100	031121	7	7x7	12.924813
1110100	031311	7	7x7	9.047369
1111001	000033	7	7x7	7.754888
1101000	020331	7	7x7	11.632331
0110110	021202	7	7x7	11.632331
0011100	000000	7	7x7	2.584963
1000010	021212	7	7x7	9.047369
0000010	031121	7	7x7	12.924813
0100110	002211	7	7x7	10.339850
0110010	031313	7	7x7	9.047369
1100101	000221	7	7x7	9.047369
0011100	031300	7	7x7	11.632331
0100101	021202	7	7x7	11.632331
1111110	031121	7	7x7	12.924813
1011010	003033	7	7x7	7.754888
0111101	003033	7	7x7	7.754888
1101100	033020	7	7x7	11.632331
1001000	000021	7	7x7	9.047369
0111110	003312	7	7x7	11.632331
1111100	002112	7	7x7	11.632331
0001010	030221	7	7x7	11.632331
1110110	000222	7	7x7	7.754888
0011100	033112	7	7x7	10.339850
0001101	003030	7	7x7	7.754888
0100011	003312	7	7x7	11.632331
1001111	021113	7	7x7	10.339850
1000011	022202	7	7x7	10.339850
1010110	000211	7	7x7	10.339850
0110110	031121	7	7x7	12.924813
0111111	030021	7	7x7	12.924813
1100111	000031	7	7x7	9.047369
1100011	002222	7	7x7	7.754888
0010100	030221	7	7x7	11.632331
1010110	033121	7	7x7	11.632331
1000110	003031	7	7x7	9.047369
0010010	002033	7	7x7	10.339850
1011110	000222	7	7x7	7.754888
0001010	033331	7	7x7	7.754888
1100001	030311	7	7x7	10.339850
0001110	030022	7	7x7	11.632331
1100010	000021	7	7x7	9.047369
0101010	002111	7	7x7	10.339850
1010111	033020	7	7x7	11.632331
0110001	030203	7	7x7	11.632331
0110100	031303	7	7x7	11.632331
1001001	020212	7	7x7	10.339850
1101001	033131	7	7x7	10.339850
0101110	022111	7	7x7	9.047369
0111011	022212	7	7x7	10.339850
0011100	021212	7	7x7	9.047369
1111010	022113	7	7x7	10.339850
1111101	003302	7	7x7	11.632331
1111011	003302	7	7x7	11.632331
1111000	020303	7	7x7	10.339850
1111110	020303	7	7x7	10.339850
0011010	000200	7	7x7	7.754888
1001000	033130	7	7x7	11.632331
1111101	003300	7	7x7	10.339850
0010011	002000	7	7x7	7.754888
0000110	000222	7	7x7	7.754888
0010110	020211	7	7x7	10.339850
0010110	000031	7	7x7	9.047369
1010110	030203	7	7x7	11.632331
1101010	033121	7	7x7	11.632331
1101010	031113	7	7x7	10.339850
1001100	000303	7	7x7	9.047369
0011010	033003	7	7x7	10.339850
0000111	003130	7	7x7	11.632331
0111101	002030	7	7x7	10.339850
0100010	000002	7	7x7	6.462406
0000110	003022	7	7x7	10.339850
0000100	031130	7	7x7	12.924813
0011111	000033	7	7x7	7.754888
1001000	031112	7	7x7	10.339850
1101111	002030	7	7x7	10.339850
1000010	002200	7	7x7	10.339850
0110100	002122	7	7x7	10.339850
1000110	030220	7	7x7	11.632331
1111000	021113	7	7x7	10.339850
0001011	030031	7	7x7	11.632331
1000100	021133	7	7x7	11.632331
1110010	003313	7	7x7	11.632331
0000011	020002	7	7x7	10.339850
1010100	002111	7	7x7	10.339850
0000001	022113	7	7x7	10.339850
0100110	002111	7	7x7	10.339850
0110100	031312	7	7x7	10.339850
0100110	030311	7	7x7	10.339850
1110000	003130	7	7x7	11.632331
0010011	033130	7	7x7	11.632331
1110000	003133	7	7x7	10.339850
1100101	033312	7	7x7	10.339850
1101011	002021	7	7x7	9.047369
1101100	003113	7	7x7	11.632331
0011101	000331	7	7x7	9.047369
0011001	033331	7	7x7	7.754888
0000010	021120	7	7x7	12.924813
0001011	021211	7	7x7	9.047369
1010000	033121	7	7x7	11.632331
0110101	031313	7	7x7	9.047369
1110001	002111	7	7x7	10.339850
1000111	003131	7	7x7	10.339850
1000110	002220	7	7x7	9.047369
1100010	003130	7	7x7	11.632331
0001001	030220	7	7x7	11.632331
1111010	000021	7	7x7	9.047369
0000111	002030	7	7x7	10.339850
1101001	031121	7	7x7	12.924813
1111011	033113	7	7x7	10.339850
0101100	022000	7	7x7	9.047369
1001000	020020	7	7x7	10.339850
1001011	020302	7	7x7	11.632331
1111010	003113	7	7x7	11.632331
0011000	031121	7	7x7	12.924813
1111101	020212	7	7x7	10.339850
0001010	020302	7	7x7	11.632331
0011101	030202	7	7x7	10.339850
0110000	020302	7	7x7	11.632331
1111110	031112	7	7x7	10.339850
0100100	021213	7	7x7	10.339850
1111110	033300	7	7x7	9.047369
0111011	022212	7	7x7	10.339850
1101001	033111	7	7x7	9.047369
1100100	002121	7	7x7	10.339850
1101010	022211	7	7x7	9.047369
0010110	031300	7	7x7	11.632331
1101010	000211	7	7x7	10.339850
1101110	021111	7	7x7	9.047369
0110011	003133	7	7x7	10.339850
0000000	002033	7	7x7	10.339850
1011010	021221	7	7x7	11.632331
0010110	033020	7	7x7	11.632331
0001110	000211	7	7x7	10.339850
1001100	031113	7	7x7	10.339850
1111100	033033	7	7x7	9.047369
1111010	002120	7	7x7	11.632331
1100100	003111	7	7x7	10.339850
0000000	021211	7	7x7	9.047369
1110011	021131	7	7x7	12.924813
1100000	031130	7	7x7	12.924813
0111011	002121	7	7x7	10.339850
0010110	002112	7	7x7	11.632331
1110100	000002	7	7x7	6.462406
1010110	021212	7	7x7	9.047369
1100001	031113	7	7x7	10.339850
0011100	033121	7	7x7	11.632331
0011001	022002	7	7x7	10.339850
1011001	021202	7	7x7	11.632331
0111010	030022	7	7x7	11.632331
1011010	002000	7	7x7	7.754888
0001110	002203	7	7x7	11.632331
1000011	020330	7	7x7	11.632331
1100000	021131	7	7x7	12.924813
0100101	021122	7	7x7	11.632331
0111011	031313	7	7x7	9.047369
1101011	000033	7	7x7	7.754888
1011110	031112	7	7x7	10.339850
1011001	030200	7	7x7	10.339850
1001000	000330	7	7x7	9.047369
0110111	021222	7	7x7	10.339850
1000100	031330	7	7x7	11.632331
0100001	033030	7	7x7	10.339850
0010010	031111	7	7x7	9.047369
1111101	020331	7	7x7	11.632331
1010101	030313	7	7x7	10.339850
1110010	002033	7	7x7	10.339850
