Dataset,Length,Structural complexity
SeqNull,200,237.70604521880492
SeqNull,200,233.3841171239176
SeqNull,200,220.4183328392555
SeqNull,200,229.0621890290302
SeqNull,200,220.4183328392555
SeqNull,200,190.16483617504397
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,172.8771237954945
SeqNull,200,198.80869236481868
SeqNull,200,190.16483617504397
SeqNull,200,220.4183328392555
SeqNull,200,220.4183328392555
SeqNull,200,224.74026093414287
SeqNull,200,233.3841171239176
SeqNull,200,198.80869236481868
SeqNull,200,224.74026093414287
SeqNull,200,194.4867642699313
SeqNull,200,233.3841171239176
SeqNull,200,203.13062045970605
SeqNull,200,198.80869236481868
SeqNull,200,181.52097998526924
SeqNull,200,220.4183328392555
SeqNull,200,185.8429080801566
SeqNull,200,185.8429080801566
SeqNull,200,207.45254855459345
SeqNull,200,203.13062045970605
SeqNull,200,194.4867642699313
SeqNull,200,194.4867642699313
SeqNull,200,211.7744766494808
SeqNull,200,216.09640474436813
SeqNull,200,198.80869236481868
SeqNull,200,224.74026093414287
SeqNull,200,216.09640474436813
SeqNull,200,220.4183328392555
SeqNull,200,237.70604521880492
SeqNull,200,207.45254855459345
SeqNull,200,207.45254855459345
SeqNull,200,198.80869236481868
SeqNull,200,198.80869236481868
SeqNull,200,198.80869236481868
SeqNull,200,203.13062045970605
SeqNull,200,216.09640474436813
SeqNull,200,211.7744766494808
SeqNull,200,198.80869236481868
SeqNull,200,207.45254855459345
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,198.80869236481868
SeqNull,200,190.16483617504397
SeqNull,200,203.13062045970605
SeqNull,200,194.4867642699313
SeqNull,200,190.16483617504397
SeqNull,200,203.13062045970605
SeqNull,200,233.3841171239176
SeqNull,200,207.45254855459345
SeqNull,200,194.4867642699313
SeqNull,200,220.4183328392555
SeqNull,200,211.7744766494808
SeqNull,200,198.80869236481868
SeqNull,200,220.4183328392555
SeqNull,200,185.8429080801566
SeqNull,200,203.13062045970605
SeqNull,200,194.4867642699313
SeqNull,200,233.3841171239176
SeqNull,200,194.4867642699313
SeqNull,200,224.74026093414287
SeqNull,200,207.45254855459345
SeqNull,200,220.4183328392555
SeqNull,200,198.80869236481868
SeqNull,200,198.80869236481868
SeqNull,200,207.45254855459345
SeqNull,200,211.7744766494808
SeqNull,200,207.45254855459345
SeqNull,200,229.0621890290302
SeqNull,200,194.4867642699313
SeqNull,200,194.4867642699313
SeqNull,200,194.4867642699313
SeqNull,200,164.2332676057198
SeqNull,200,198.80869236481868
SeqNull,200,185.8429080801566
SeqNull,200,194.4867642699313
SeqNull,200,216.09640474436813
SeqNull,200,198.80869236481868
SeqNull,200,181.52097998526924
SeqNull,200,203.13062045970605
SeqNull,200,211.7744766494808
SeqNull,200,207.45254855459345
SeqNull,200,224.74026093414287
SeqNull,200,190.16483617504397
SeqNull,200,216.09640474436813
SeqNull,200,207.45254855459345
SeqNull,200,216.09640474436813
SeqNull,200,203.13062045970605
SeqNull,200,233.3841171239176
SeqNull,200,224.74026093414287
SeqNull,200,224.74026093414287
SeqNull,200,224.74026093414287
SeqNull,200,216.09640474436813
SeqNull,200,194.4867642699313
SeqNull,200,185.8429080801566
SeqNull,200,220.4183328392555
SeqNull,200,203.13062045970605
SeqNull,200,220.4183328392555
SeqNull,200,216.09640474436813
SeqNull,200,198.80869236481868
SeqNull,200,216.09640474436813
SeqNull,200,177.19905189038187
SeqNull,200,220.4183328392555
SeqNull,200,198.80869236481868
SeqNull,200,229.0621890290302
SeqNull,200,216.09640474436813
SeqNull,200,203.13062045970605
SeqNull,200,211.7744766494808
SeqNull,200,190.16483617504397
SeqNull,200,190.16483617504397
SeqNull,200,194.4867642699313
SeqNull,200,207.45254855459345
SeqNull,200,194.4867642699313
SeqNull,200,185.8429080801566
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,224.74026093414287
SeqNull,200,237.70604521880492
SeqNull,200,220.4183328392555
SeqNull,200,194.4867642699313
SeqNull,200,229.0621890290302
SeqNull,200,211.7744766494808
SeqNull,200,216.09640474436813
SeqNull,200,190.16483617504397
SeqNull,200,181.52097998526924
SeqNull,200,224.74026093414287
SeqNull,200,211.7744766494808
SeqNull,200,190.16483617504397
SeqNull,200,207.45254855459345
SeqNull,200,198.80869236481868
SeqNull,200,190.16483617504397
SeqNull,200,185.8429080801566
SeqNull,200,198.80869236481868
SeqNull,200,207.45254855459345
SeqNull,200,216.09640474436813
SeqNull,200,198.80869236481868
SeqNull,200,220.4183328392555
SeqNull,200,194.4867642699313
SeqNull,200,185.8429080801566
SeqNull,200,229.0621890290302
SeqNull,200,216.09640474436813
SeqNull,200,207.45254855459345
SeqNull,200,194.4867642699313
SeqNull,200,242.0279733136923
SeqNull,200,211.7744766494808
SeqNull,200,216.09640474436813
SeqNull,200,220.4183328392555
SeqNull,200,229.0621890290302
SeqNull,200,181.52097998526924
SeqNull,200,203.13062045970605
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,211.7744766494808
SeqNull,200,185.8429080801566
SeqNull,200,211.7744766494808
SeqNull,200,211.7744766494808
SeqNull,200,220.4183328392555
SeqNull,200,190.16483617504397
SeqNull,200,151.26748332105768
SeqNull,200,224.74026093414287
SeqNull,200,190.16483617504397
SeqNull,200,198.80869236481868
SeqNull,200,207.45254855459345
SeqNull,200,207.45254855459345
SeqNull,200,216.09640474436813
SeqNull,200,220.4183328392555
SeqNull,200,220.4183328392555
SeqNull,200,203.13062045970605
SeqNull,200,194.4867642699313
SeqNull,200,207.45254855459345
SeqNull,200,211.7744766494808
SeqNull,200,198.80869236481868
SeqNull,200,224.74026093414287
SeqNull,200,207.45254855459345
SeqNull,200,185.8429080801566
SeqNull,200,216.09640474436813
SeqNull,200,168.55519570060713
SeqNull,200,224.74026093414287
SeqNull,200,207.45254855459345
SeqNull,200,198.80869236481868
SeqNull,200,211.7744766494808
SeqNull,200,207.45254855459345
SeqNull,200,198.80869236481868
SeqNull,200,220.4183328392555
SeqNull,200,242.0279733136923
SeqNull,200,207.45254855459345
SeqNull,200,194.4867642699313
SeqNull,200,229.0621890290302
SeqNull,200,224.74026093414287
SeqNull,200,246.34990140857968
SeqNull,200,224.74026093414287
SeqNull,200,220.4183328392555
SeqNull,200,190.16483617504397
SeqNull,200,220.4183328392555
SeqNull,200,207.45254855459345
SeqNull,200,216.09640474436813
SeqNull,200,190.16483617504397
SeqNull,200,220.4183328392555
SeqNull,200,216.09640474436813
SeqNull,200,194.4867642699313
SeqNull,200,229.0621890290302
SeqNull,200,207.45254855459345
SeqNull,200,203.13062045970605
SeqNull,200,203.13062045970605
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,181.52097998526924
SeqNull,200,220.4183328392555
SeqNull,200,224.74026093414287
SeqNull,200,220.4183328392555
SeqNull,200,224.74026093414287
SeqNull,200,216.09640474436813
SeqNull,200,168.55519570060713
SeqNull,200,216.09640474436813
SeqNull,200,185.8429080801566
SeqNull,200,207.45254855459345
SeqNull,200,190.16483617504397
SeqNull,200,229.0621890290302
SeqNull,200,237.70604521880492
SeqNull,200,190.16483617504397
SeqNull,200,216.09640474436813
SeqNull,200,172.8771237954945
SeqNull,200,185.8429080801566
SeqNull,200,198.80869236481868
SeqNull,200,216.09640474436813
SeqNull,200,203.13062045970605
SeqNull,200,224.74026093414287
SeqNull,200,211.7744766494808
SeqNull,200,190.16483617504397
SeqNull,200,198.80869236481868
SeqNull,200,194.4867642699313
SeqNull,200,224.74026093414287
SeqNull,200,172.8771237954945
SeqNull,200,216.09640474436813
SeqNull,200,172.8771237954945
SeqNull,200,194.4867642699313
SeqNull,200,194.4867642699313
SeqNull,200,211.7744766494808
SeqNull,200,250.67182950346705
SeqNull,200,216.09640474436813
SeqNull,200,185.8429080801566
SeqNull,200,207.45254855459345
SeqNull,200,198.80869236481868
SeqNull,200,185.8429080801566
SeqNull,200,190.16483617504397
SeqNull,200,211.7744766494808
SeqNull,200,211.7744766494808
SeqNull,200,242.0279733136923
SeqNull,200,207.45254855459345
SeqNull,200,194.4867642699313
SeqNull,200,229.0621890290302
SeqNull,200,237.70604521880492
SeqNull,200,203.13062045970605
SeqNull,200,220.4183328392555
SeqNull,200,190.16483617504397
SeqNull,200,220.4183328392555
SeqNull,200,194.4867642699313
SeqNull,200,233.3841171239176
SeqNull,200,198.80869236481868
SeqNull,200,198.80869236481868
SeqNull,200,203.13062045970605
SeqNull,200,185.8429080801566
SeqNull,200,194.4867642699313
SeqNull,200,224.74026093414287
SeqNull,200,242.0279733136923
SeqNull,200,207.45254855459345
SeqNull,200,203.13062045970605
SeqNull,200,233.3841171239176
SeqNull,200,242.0279733136923
SeqNull,200,216.09640474436813
SeqNull,200,220.4183328392555
SeqNull,200,216.09640474436813
SeqNull,200,207.45254855459345
SeqNull,200,229.0621890290302
SeqNull,200,220.4183328392555
SeqNull,200,146.94555522617034
SeqNull,200,194.4867642699313
SeqNull,200,216.09640474436813
SeqNull,200,198.80869236481868
SeqNull,200,198.80869236481868
SeqNull,200,207.45254855459345
SeqNull,200,203.13062045970605
SeqNull,200,198.80869236481868
SeqNull,200,211.7744766494808
SeqNull,200,211.7744766494808
SeqNull,200,216.09640474436813
SeqNull,200,220.4183328392555
SeqNull,200,211.7744766494808
SeqNull,200,177.19905189038187
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,190.16483617504397
SeqNull,200,216.09640474436813
SeqNull,200,203.13062045970605
SeqNull,200,211.7744766494808
SeqNull,200,216.09640474436813
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,190.16483617504397
SeqNull,200,198.80869236481868
SeqNull,200,211.7744766494808
SeqNull,200,211.7744766494808
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,207.45254855459345
SeqNull,200,203.13062045970605
SeqNull,200,185.8429080801566
SeqNull,200,207.45254855459345
SeqNull,200,211.7744766494808
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,198.80869236481868
SeqNull,200,216.09640474436813
SeqNull,200,220.4183328392555
SeqNull,200,194.4867642699313
SeqNull,200,211.7744766494808
SeqNull,200,216.09640474436813
SeqNull,200,237.70604521880492
SeqNull,200,190.16483617504397
SeqNull,200,185.8429080801566
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,211.7744766494808
SeqNull,200,220.4183328392555
SeqNull,200,211.7744766494808
SeqNull,200,198.80869236481868
SeqNull,200,185.8429080801566
SeqNull,200,216.09640474436813
SeqNull,200,194.4867642699313
SeqNull,200,203.13062045970605
SeqNull,200,194.4867642699313
SeqNull,200,185.8429080801566
SeqNull,200,220.4183328392555
SeqNull,200,220.4183328392555
SeqNull,200,172.8771237954945
SeqNull,200,190.16483617504397
SeqNull,200,224.74026093414287
SeqNull,200,168.55519570060713
SeqNull,200,229.0621890290302
SeqNull,200,181.52097998526924
SeqNull,200,198.80869236481868
SeqNull,200,181.52097998526924
SeqNull,200,203.13062045970605
SeqNull,200,198.80869236481868
SeqNull,200,207.45254855459345
SeqNull,200,185.8429080801566
SeqNull,200,194.4867642699313
SeqNull,200,198.80869236481868
SeqNull,200,220.4183328392555
SeqNull,200,185.8429080801566
SeqNull,200,203.13062045970605
SeqNull,200,229.0621890290302
SeqNull,200,216.09640474436813
SeqNull,200,203.13062045970605
SeqNull,200,198.80869236481868
SeqNull,200,207.45254855459345
SeqNull,200,198.80869236481868
SeqNull,200,220.4183328392555
SeqNull,200,198.80869236481868
SeqNull,200,211.7744766494808
SeqNull,200,250.67182950346705
SeqNull,200,211.7744766494808
SeqNull,200,190.16483617504397
SeqNull,200,211.7744766494808
SeqNull,200,177.19905189038187
SeqNull,200,181.52097998526924
SeqNull,200,224.74026093414287
SeqNull,200,203.13062045970605
SeqNull,200,194.4867642699313
SeqNull,200,216.09640474436813
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,177.19905189038187
SeqNull,200,207.45254855459345
SeqNull,200,233.3841171239176
SeqNull,200,211.7744766494808
SeqNull,200,216.09640474436813
SeqNull,200,220.4183328392555
SeqNull,200,194.4867642699313
SeqNull,200,198.80869236481868
SeqNull,200,211.7744766494808
SeqNull,200,242.0279733136923
SeqNull,200,220.4183328392555
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,224.74026093414287
SeqNull,200,198.80869236481868
SeqNull,200,203.13062045970605
SeqNull,200,220.4183328392555
SeqNull,200,229.0621890290302
SeqNull,200,194.4867642699313
SeqNull,200,224.74026093414287
SeqNull,200,233.3841171239176
SeqNull,200,207.45254855459345
SeqNull,200,198.80869236481868
SeqNull,200,220.4183328392555
SeqNull,200,198.80869236481868
SeqNull,200,203.13062045970605
SeqNull,200,198.80869236481868
SeqNull,200,203.13062045970605
SeqNull,200,220.4183328392555
SeqNull,200,233.3841171239176
SeqNull,200,233.3841171239176
SeqNull,200,203.13062045970605
SeqNull,200,190.16483617504397
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,181.52097998526924
SeqNull,200,207.45254855459345
SeqNull,200,207.45254855459345
SeqNull,200,203.13062045970605
SeqNull,200,190.16483617504397
SeqNull,200,220.4183328392555
SeqNull,200,211.7744766494808
SeqNull,200,229.0621890290302
SeqNull,200,203.13062045970605
SeqNull,200,229.0621890290302
SeqNull,200,229.0621890290302
SeqNull,200,211.7744766494808
SeqNull,200,233.3841171239176
SeqNull,200,211.7744766494808
SeqNull,200,224.74026093414287
SeqNull,200,211.7744766494808
SeqNull,200,185.8429080801566
SeqNull,200,207.45254855459345
SeqNull,200,177.19905189038187
SeqNull,200,198.80869236481868
SeqNull,200,211.7744766494808
SeqNull,200,207.45254855459345
SeqNull,200,203.13062045970605
SeqNull,200,220.4183328392555
SeqNull,200,224.74026093414287
SeqNull,200,207.45254855459345
SeqNull,200,216.09640474436813
SeqNull,200,203.13062045970605
SeqNull,200,242.0279733136923
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,207.45254855459345
SeqNull,200,216.09640474436813
SeqNull,200,229.0621890290302
SeqNull,200,211.7744766494808
SeqNull,200,237.70604521880492
SeqNull,200,181.52097998526924
SeqNull,200,216.09640474436813
SeqNull,200,220.4183328392555
SeqNull,200,207.45254855459345
SeqNull,200,198.80869236481868
SeqNull,200,203.13062045970605
SeqNull,200,237.70604521880492
SeqNull,200,224.74026093414287
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,216.09640474436813
SeqNull,200,203.13062045970605
SeqNull,200,220.4183328392555
SeqNull,200,216.09640474436813
SeqNull,200,224.74026093414287
SeqNull,200,224.74026093414287
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,229.0621890290302
SeqNull,200,194.4867642699313
SeqNull,200,172.8771237954945
SeqNull,200,220.4183328392555
SeqNull,200,250.67182950346705
SeqNull,200,194.4867642699313
SeqNull,200,172.8771237954945
SeqNull,200,220.4183328392555
SeqNull,200,207.45254855459345
SeqNull,200,181.52097998526924
SeqNull,200,190.16483617504397
SeqNull,200,198.80869236481868
SeqNull,200,224.74026093414287
SeqNull,200,190.16483617504397
SeqNull,200,224.74026093414287
SeqNull,200,220.4183328392555
SeqNull,200,207.45254855459345
SeqNull,200,203.13062045970605
SeqNull,200,211.7744766494808
SeqNull,200,177.19905189038187
SeqNull,200,224.74026093414287
SeqNull,200,190.16483617504397
SeqNull,200,224.74026093414287
SeqNull,200,203.13062045970605
SeqNull,200,190.16483617504397
SeqNull,200,229.0621890290302
SeqNull,200,190.16483617504397
SeqNull,200,185.8429080801566
SeqNull,200,211.7744766494808
SeqNull,200,242.0279733136923
SeqNull,200,220.4183328392555
SeqNull,200,229.0621890290302
SeqNull,200,203.13062045970605
SeqNull,200,198.80869236481868
SeqNull,200,220.4183328392555
SeqNull,200,216.09640474436813
SeqNull,200,190.16483617504397
SeqNull,200,220.4183328392555
SeqNull,200,203.13062045970605
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,194.4867642699313
SeqNull,200,177.19905189038187
SeqNull,200,198.80869236481868
SeqNull,200,207.45254855459345
SeqNull,200,207.45254855459345
SeqNull,200,220.4183328392555
SeqNull,200,194.4867642699313
SeqNull,200,211.7744766494808
SeqNull,200,181.52097998526924
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,237.70604521880492
SeqNull,200,194.4867642699313
SeqNull,200,194.4867642699313
SeqNull,200,207.45254855459345
SeqNull,200,194.4867642699313
SeqNull,200,172.8771237954945
SeqNull,200,229.0621890290302
SeqNull,200,194.4867642699313
SeqNull,200,207.45254855459345
SeqNull,200,216.09640474436813
SeqNull,200,207.45254855459345
SeqNull,200,203.13062045970605
SeqNull,200,220.4183328392555
SeqNull,200,216.09640474436813
SeqNull,200,211.7744766494808
SeqNull,200,207.45254855459345
SeqNull,200,229.0621890290302
SeqNull,200,172.8771237954945
SeqNull,200,220.4183328392555
SeqNull,200,224.74026093414287
SeqNull,200,224.74026093414287
SeqNull,200,172.8771237954945
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,224.74026093414287
SeqNull,200,237.70604521880492
SeqNull,200,224.74026093414287
SeqNull,200,211.7744766494808
SeqNull,200,233.3841171239176
SeqNull,200,194.4867642699313
SeqNull,200,211.7744766494808
SeqNull,200,220.4183328392555
SeqNull,200,211.7744766494808
SeqNull,200,177.19905189038187
SeqNull,200,216.09640474436813
SeqNull,200,207.45254855459345
SeqNull,200,211.7744766494808
SeqNull,200,220.4183328392555
SeqNull,200,198.80869236481868
SeqNull,200,190.16483617504397
SeqNull,200,198.80869236481868
SeqNull,200,203.13062045970605
SeqNull,200,203.13062045970605
SeqNull,200,203.13062045970605
SeqNull,200,207.45254855459345
SeqNull,200,185.8429080801566
SeqNull,200,211.7744766494808
SeqNull,200,237.70604521880492
SeqNull,200,185.8429080801566
SeqNull,200,216.09640474436813
SeqNull,200,185.8429080801566
SeqNull,200,194.4867642699313
SeqNull,200,229.0621890290302
SeqNull,200,194.4867642699313
SeqNull,200,233.3841171239176
SeqNull,200,211.7744766494808
SeqNull,200,220.4183328392555
SeqNull,200,190.16483617504397
SeqNull,200,203.13062045970605
SeqNull,200,224.74026093414287
SeqNull,200,211.7744766494808
SeqNull,200,224.74026093414287
SeqNull,200,198.80869236481868
SeqNull,200,190.16483617504397
SeqNull,200,220.4183328392555
SeqNull,200,185.8429080801566
SeqNull,200,207.45254855459345
SeqNull,200,211.7744766494808
SeqNull,200,242.0279733136923
SeqNull,200,198.80869236481868
SeqNull,200,233.3841171239176
SeqNull,200,190.16483617504397
SeqNull,200,211.7744766494808
SeqNull,200,216.09640474436813
SeqNull,200,211.7744766494808
SeqNull,200,190.16483617504397
SeqNull,200,246.34990140857968
SeqNull,200,229.0621890290302
SeqNull,200,159.91133951083242
SeqNull,200,233.3841171239176
SeqNull,200,181.52097998526924
SeqNull,200,198.80869236481868
SeqNull,200,203.13062045970605
SeqNull,200,185.8429080801566
SeqNull,200,203.13062045970605
SeqNull,200,229.0621890290302
SeqNull,200,181.52097998526924
SeqNull,200,229.0621890290302
SeqNull,200,198.80869236481868
SeqNull,200,181.52097998526924
SeqNull,200,216.09640474436813
SeqNull,200,233.3841171239176
SeqNull,200,194.4867642699313
SeqNull,200,198.80869236481868
SeqNull,200,198.80869236481868
SeqNull,200,242.0279733136923
SeqNull,200,198.80869236481868
SeqNull,200,233.3841171239176
SeqNull,300,318.3942448221079
SeqNull,300,299.93660744111617
SeqNull,300,299.93660744111617
SeqNull,300,267.63574202438053
SeqNull,300,263.0213326791326
SeqNull,300,286.09337940537233
SeqNull,300,336.85188220309965
SeqNull,300,313.77983547685994
SeqNull,300,309.16542613161204
SeqNull,300,295.3221980958682
SeqNull,300,295.3221980958682
SeqNull,300,309.16542613161204
SeqNull,300,267.63574202438053
SeqNull,300,318.3942448221079
SeqNull,300,295.3221980958682
SeqNull,300,336.85188220309965
SeqNull,300,299.93660744111617
SeqNull,300,323.00865416735587
SeqNull,300,290.70778875062024
SeqNull,300,323.00865416735587
SeqNull,300,276.86456071487646
SeqNull,300,355.30951958409145
SeqNull,300,286.09337940537233
SeqNull,300,295.3221980958682
SeqNull,300,295.3221980958682
SeqNull,300,295.3221980958682
SeqNull,300,327.6230635126038
SeqNull,300,341.4662915483476
SeqNull,300,295.3221980958682
SeqNull,300,299.93660744111617
SeqNull,300,299.93660744111617
SeqNull,300,327.6230635126038
SeqNull,300,318.3942448221079
SeqNull,300,309.16542613161204
SeqNull,300,323.00865416735587
SeqNull,300,290.70778875062024
SeqNull,300,309.16542613161204
SeqNull,300,318.3942448221079
SeqNull,300,313.77983547685994
SeqNull,300,323.00865416735587
SeqNull,300,313.77983547685994
SeqNull,300,290.70778875062024
SeqNull,300,318.3942448221079
SeqNull,300,309.16542613161204
SeqNull,300,299.93660744111617
SeqNull,300,323.00865416735587
SeqNull,300,332.23747285785174
SeqNull,300,263.0213326791326
SeqNull,300,309.16542613161204
SeqNull,300,295.3221980958682
SeqNull,300,295.3221980958682
SeqNull,300,313.77983547685994
SeqNull,300,286.09337940537233
SeqNull,300,295.3221980958682
SeqNull,300,309.16542613161204
SeqNull,300,313.77983547685994
SeqNull,300,290.70778875062024
SeqNull,300,290.70778875062024
SeqNull,300,299.93660744111617
SeqNull,300,336.85188220309965
SeqNull,300,304.5510167863641
SeqNull,300,313.77983547685994
SeqNull,300,313.77983547685994
SeqNull,300,318.3942448221079
SeqNull,300,313.77983547685994
SeqNull,300,313.77983547685994
SeqNull,300,281.4789700601244
SeqNull,300,304.5510167863641
SeqNull,300,290.70778875062024
SeqNull,300,336.85188220309965
SeqNull,300,336.85188220309965
SeqNull,300,290.70778875062024
SeqNull,300,309.16542613161204
SeqNull,300,276.86456071487646
SeqNull,300,323.00865416735587
SeqNull,300,313.77983547685994
SeqNull,300,336.85188220309965
SeqNull,300,295.3221980958682
SeqNull,300,318.3942448221079
SeqNull,300,299.93660744111617
SeqNull,300,272.2501513696285
SeqNull,300,290.70778875062024
SeqNull,300,323.00865416735587
SeqNull,300,299.93660744111617
SeqNull,300,286.09337940537233
SeqNull,300,299.93660744111617
SeqNull,300,323.00865416735587
SeqNull,300,318.3942448221079
SeqNull,300,276.86456071487646
SeqNull,300,313.77983547685994
SeqNull,300,318.3942448221079
SeqNull,300,309.16542613161204
SeqNull,300,332.23747285785174
SeqNull,300,309.16542613161204
SeqNull,300,313.77983547685994
SeqNull,300,323.00865416735587
SeqNull,300,299.93660744111617
SeqNull,300,327.6230635126038
SeqNull,300,304.5510167863641
SeqNull,300,336.85188220309965
SeqNull,300,313.77983547685994
SeqNull,300,290.70778875062024
SeqNull,300,332.23747285785174
SeqNull,300,313.77983547685994
SeqNull,300,281.4789700601244
SeqNull,300,341.4662915483476
SeqNull,300,309.16542613161204
SeqNull,300,332.23747285785174
SeqNull,300,299.93660744111617
SeqNull,300,304.5510167863641
SeqNull,300,304.5510167863641
SeqNull,300,267.63574202438053
SeqNull,300,276.86456071487646
SeqNull,300,304.5510167863641
SeqNull,300,290.70778875062024
SeqNull,300,304.5510167863641
SeqNull,300,309.16542613161204
SeqNull,300,272.2501513696285
SeqNull,300,286.09337940537233
SeqNull,300,290.70778875062024
SeqNull,300,346.0807008935956
SeqNull,300,286.09337940537233
SeqNull,300,313.77983547685994
SeqNull,300,299.93660744111617
SeqNull,300,281.4789700601244
SeqNull,300,286.09337940537233
SeqNull,300,290.70778875062024
SeqNull,300,295.3221980958682
SeqNull,300,318.3942448221079
SeqNull,300,299.93660744111617
SeqNull,300,309.16542613161204
SeqNull,300,323.00865416735587
SeqNull,300,299.93660744111617
SeqNull,300,304.5510167863641
SeqNull,300,304.5510167863641
SeqNull,300,299.93660744111617
SeqNull,300,258.40692333388466
SeqNull,300,299.93660744111617
SeqNull,300,341.4662915483476
SeqNull,300,336.85188220309965
SeqNull,300,327.6230635126038
SeqNull,300,299.93660744111617
SeqNull,300,281.4789700601244
SeqNull,300,313.77983547685994
SeqNull,300,281.4789700601244
SeqNull,300,290.70778875062024
SeqNull,300,267.63574202438053
SeqNull,300,290.70778875062024
SeqNull,300,327.6230635126038
SeqNull,300,323.00865416735587
SeqNull,300,313.77983547685994
SeqNull,300,290.70778875062024
SeqNull,300,332.23747285785174
SeqNull,300,332.23747285785174
SeqNull,300,281.4789700601244
SeqNull,300,304.5510167863641
SeqNull,300,309.16542613161204
SeqNull,300,304.5510167863641
SeqNull,300,295.3221980958682
SeqNull,300,272.2501513696285
SeqNull,300,281.4789700601244
SeqNull,300,318.3942448221079
SeqNull,300,304.5510167863641
SeqNull,300,318.3942448221079
SeqNull,300,304.5510167863641
SeqNull,300,309.16542613161204
SeqNull,300,318.3942448221079
SeqNull,300,290.70778875062024
SeqNull,300,299.93660744111617
SeqNull,300,313.77983547685994
SeqNull,300,295.3221980958682
SeqNull,300,295.3221980958682
SeqNull,300,304.5510167863641
SeqNull,300,309.16542613161204
SeqNull,300,304.5510167863641
SeqNull,300,295.3221980958682
SeqNull,300,309.16542613161204
SeqNull,300,313.77983547685994
SeqNull,300,313.77983547685994
SeqNull,300,313.77983547685994
SeqNull,300,323.00865416735587
SeqNull,300,304.5510167863641
SeqNull,300,313.77983547685994
SeqNull,300,313.77983547685994
SeqNull,300,304.5510167863641
SeqNull,300,286.09337940537233
SeqNull,300,323.00865416735587
SeqNull,300,281.4789700601244
SeqNull,300,318.3942448221079
SeqNull,300,299.93660744111617
SeqNull,300,304.5510167863641
SeqNull,300,323.00865416735587
SeqNull,300,341.4662915483476
SeqNull,300,318.3942448221079
SeqNull,300,286.09337940537233
SeqNull,300,327.6230635126038
SeqNull,300,304.5510167863641
SeqNull,300,318.3942448221079
SeqNull,300,295.3221980958682
SeqNull,300,299.93660744111617
SeqNull,300,299.93660744111617
SeqNull,300,309.16542613161204
SeqNull,300,295.3221980958682
SeqNull,300,313.77983547685994
SeqNull,300,304.5510167863641
SeqNull,300,309.16542613161204
SeqNull,300,281.4789700601244
SeqNull,300,281.4789700601244
SeqNull,300,318.3942448221079
SeqNull,300,313.77983547685994
SeqNull,300,332.23747285785174
SeqNull,300,313.77983547685994
SeqNull,300,281.4789700601244
SeqNull,300,295.3221980958682
SeqNull,300,286.09337940537233
SeqNull,300,295.3221980958682
SeqNull,300,309.16542613161204
SeqNull,300,318.3942448221079
SeqNull,300,290.70778875062024
SeqNull,300,332.23747285785174
SeqNull,300,341.4662915483476
SeqNull,300,295.3221980958682
SeqNull,300,313.77983547685994
SeqNull,300,290.70778875062024
SeqNull,300,313.77983547685994
SeqNull,300,323.00865416735587
SeqNull,300,281.4789700601244
SeqNull,300,286.09337940537233
SeqNull,300,318.3942448221079
SeqNull,300,276.86456071487646
SeqNull,300,309.16542613161204
SeqNull,300,290.70778875062024
SeqNull,300,286.09337940537233
SeqNull,300,295.3221980958682
SeqNull,300,286.09337940537233
SeqNull,300,318.3942448221079
SeqNull,300,286.09337940537233
SeqNull,300,286.09337940537233
SeqNull,300,272.2501513696285
SeqNull,300,318.3942448221079
SeqNull,300,295.3221980958682
SeqNull,300,318.3942448221079
SeqNull,300,299.93660744111617
SeqNull,300,313.77983547685994
SeqNull,300,309.16542613161204
SeqNull,300,281.4789700601244
SeqNull,300,299.93660744111617
SeqNull,300,313.77983547685994
SeqNull,300,336.85188220309965
SeqNull,300,318.3942448221079
SeqNull,300,309.16542613161204
SeqNull,300,346.0807008935956
SeqNull,300,304.5510167863641
SeqNull,300,318.3942448221079
SeqNull,300,318.3942448221079
